review_date,reviewer,star,helpful,text
2017-10-16 00:00:00,Waleed A,5.0,0.0,"It is a wonderful course, I recommend it to anyone who wants to learn how to learn something new, or even acquiring new techniques to assist him in his or her current studies.
Many thanks to Dr. Barbara Oakley, a great professor who has the academic ability to convey information smoothly in an easy understandable way. 
Many thanks to Dr. Terrence Sejnowski, whom I gained new scientific knowledge from.  "
2017-04-20 00:00:00,Laurel L,5.0,0.0,Wish I had discovered a course like this much earlier in my academic career. I'm an adult educator and feel this course has MUST know elements for all students! I would especially like to see my more challenged students take it; I think they would be surprised how following even a few of the outlined techniques would enhance their success and satisfaction with their learning experiences. Well done!! 
2022-06-27 00:00:00,Jyotiraj N,5.0,0.0,"One of the best courses I have taken so far, the seamless nature of each module and thinking a situtation from a new perspective was the key learning features of this course. Once you implement all the learnings from this course, it is way easier to learn and grasp concepts of any field of your choice, great instructor Prof. Oakley. The exam tips section would be a real help. Thanks for the course."
2019-08-03 00:00:00,sharmistha d,5.0,0.0,This is a course that not only teaches you tools to study better but also to keep yourself motivated throughout your learning journey. When you get stuck in the middle or even in the beginning it becomes insistently difficult to carry on. With the help of this course one can really understand how not to give up and keep going on. I think that would be the greatest take away for me from this course.
2019-06-27 00:00:00,Okisuke,5.0,0.0,"I already know most of the stuff here like Pomodoro technique, group meaning or Memory Palace, because I was already using them. However I was very interested in the neurological aspects of learning. Due to the fact that I l know most of the stuff here, it just took me 1 week to finish the whole course. I recommend to anyone who wants to be a better, more efficient learner. It can change your life."
2016-02-20 00:00:00,Chelsie S B,5.0,0.0,Amazing! I'd be so much further if schools would require this course early on in education. Incourperating lessons from this course in early education or even as a whole would be benificial in standardized testing and students progression in overall learning. I loved this course now I'm looking foward to learning so much more. Thank you and everyone who made this course available to people like me.
2016-02-15 00:00:00,Pierre A,5.0,0.0,"I just don't understand why this is not teached in school. 
Some of this you might have figured out but this course will enable you to plan in a systematic way how you study and remember what you study. Very insightful on the study proccess. I am glad this is the first course I took on Coursera, it will help me so much with the other courses I intend to attend.
Thanks again for providing this course!"
2015-12-28 00:00:00,Ibrah Z,5.0,0.0,"That was my first online course and i have really enjoyed so much and gained a lot of precious ideas and concepts about different aspects of learning, My professor has shared it with my classmates and me, and i knew it won't be such a waste of time, I want to thank so much everyone who has contributed by any kind of help to create this course, especially Dr Barbara Oakley and Dr Terrence Sejnowski. "
2021-03-13 00:00:00,Maggie W,5.0,0.0,"Great course - if only I knew many years ago, what I know now.
This course makes you believe in yourself; you can do it!  It may take a little adjusting to how you approach your project
and/or study, but you get the HOWs and WHYs step by step.
Both Barbara Oakley and Terry Sejnowski are excellent, they
guide through the course in a very upbeat and energetic manner.
The start of new beginnings for me."
2020-10-30 00:00:00,kimberly f,5.0,0.0,"Muchas gracias por la oportunidad de poder aprender más acerca de las herramientas mentales, estoy muy feliz de haber aprendido muchas cosas en el curso. Quedo totalmente agradecida con ustedes y los aliento a seguir con éste tipo de iniciativas que son de muchas ayuda para quienes tenemos ganas de saber más. Recomendado el curso, y los profesores son unos profesionales excelentemente capacitados."
2020-08-21 00:00:00,Jamylle S,5.0,0.0,"This course changed my life, the way I see the world, the way I learn, how I understand, how I memorize. it is a didactic course, simple to understand, all the readings were interesting, all the guests were incredible and the teachers Dr. Barbara Oakley and Dr. Terrence Sejnowski teach very well, they are very charismatic. The experience I had was unique and I will take it for the rest of my life."
2020-07-21 00:00:00,Dian A,5.0,0.0,"  I really enjoy learning about this material. it's not only help in study but also into my life. I learn a lot of things that i didn't realize before that i could do better and thinking widely. Dr.Barbara & Dr.Terrace gave an easy, clear and simple explanation for each topic. So in the end we could understand and apply it in our daily life.  Thank you for open up my perspective to learn and my life"
2020-05-22 00:00:00,Lesley D,5.0,0.0,"I found this really helpful for myself and have been sharing what I'm learning with my teens. So much of this I have had to learn the hard way by trial and error, we really should know how our brains work to gather and store information in a useful way. This course addresses that. There are so many supportive resources added in that I have a wealth of study information to turn to. Thank you, team."
2020-05-17 00:00:00,JHON J C R,5.0,0.0,"This is a masterpiece of how to learn to learn. There isn't any other way to boost one's intelligence  rather than thinking of it. Our brain is a powerful machine which needs reprogramming over and over by learning new things, practicing  them will keep our long-term memory healthy. Finally, this course proves that you can regulate your own learning and be self-confident on everything you ship on."
2018-10-22 00:00:00,Troy N,5.0,0.0,"Excellent course.  I highly recommend this to help further your understanding of learning.  By the end of the course, you will look at thinking differently and question your thought processes in the future.  Specifically, they do focus on test taking at the end of the course, although this was a quick topic compared to the rest of the in-depth review of learning throughout the rest of the program."
2018-01-28 00:00:00,Gabrielle B,5.0,0.0,"One of the best courses I've ever taken in coursera!! ♥
The content is very applicable and easy to understand because the professor is EXCELLENT. I believe every student should take this course at least once. It did help me a lot and I am very excited to apply all the techniques on my own studies.
I am very greatful for you guys to have shared all this great information with me. Thank you so much :)"
2021-04-25 00:00:00,Sean M,5.0,0.0,"  A very accessible and insightful course, underpinned by quality research. The layout and structure of the course is excellent and makes it very easy to follow. The short video lessons allow for bite-size access on a regular basis, which is really good for some time-challenged people. I really enjoyed this course and many thanks to Dr Oakley and Dr Sejnowski for creating and presenting it so well.  "
2021-02-23 00:00:00,Renuka S L,5.0,0.0,"Very interesting course, it is useful for every learner, teaches lots of study techniques (Pomodoro, be in the process, etc) to be very efficient in your studies, tell us about our weakness (like Zombies and Procrastinations) and most importantly tells about importance of sleep and breaks between the studies. Thanks Barbara Oakley , Dr. Terrence Sejnowski and Coursera for such a wonderful course."
2020-10-15 00:00:00,Carmen M M,5.0,0.0,"Excellent program by Dr. Oakley and D. Sejnowski.   This program has been a mind opener for me at 70 years old in understanding my procrastinations and inabilities to focus whenever attempting to join any online programs. Thank you, thank you for this program. I have been recommending the program to every parent I meet so they can help their children with online studies during this pandemic year."
2020-08-02 00:00:00,María M,5.0,0.0,"Excelentes tips para dejar de tener miedo de aprender sobre cosas que se nos dificultan y aventurarnos a aprender sobre todo lo que nos interese y vayamos descubriendo a lo largo de nuestras vidas tanto personales como profesionales. Los videos dan analogías muy útiles y los tips son simples pero muy efectivos. Además, aprender (así sea un mínimo) sobre el funcionamiento del cerebro es increíble. "
2020-06-29 00:00:00,Filza F,5.0,0.0,"I encourage everyone to attend this course! The Professors do a wonderful job at explaining how neural networks and the brain's structure relate to techniques that we utilise in studying. You come across new techniques and perhaps a few we've known of before, but the difference lies in understanding why they or they don't don't work, which makes it convenient as a learner to improve how we study."
2020-05-28 00:00:00,Arman K E D,5.0,0.0,"As a newly graduated student  from college, I wished I learned these concepts and techniques when I was a freshman. It made me think that, learning how to learn, could have potentially helped me aced exams before when I was still a student. Alas, my time has passed, I recommend these to all future students who wished to feel that the education system is too focused on the product not the process."
2020-04-14 00:00:00,Ahmed s ,5.0,0.0,I found learning how to learn a very helpful course for improving your learning and how to learn with effective techniques to strengthen your knowledge and expertise in what you are studying or learning. it is like a instruction manual to how to learn. with very kind and helpful instructors who simplify  complicated  terms and concepts about human brain in a way everyone can grasp and understand. 
2020-01-19 00:00:00,Leila S,5.0,0.0,"The instructor is very calm, active, accurate and put some related interviews in some videos  in a very thoughtful way. All the time I come back for some reminding, found this course very motivated and helpful. As I love to learn new things, this course has pointed to the majority of knowledge we would have to know to be more successful in our education time.  Hope you enjoy and welcome to learn!"
2019-07-21 00:00:00,ER K H,5.0,0.0,"I enjoyed Learning How To Learn as it provides a lot of useful insights on learning. These insights help me to be a better learner and a better teacher - as the last part of the course suggests that we should teach others about these techniques then we can confidently say that we have achieved full mastery. In so doing, we are also enriched by the learning and answers that our ""students"" give us. "
2018-02-10 00:00:00,Loveradge N,5.0,0.0,"refreshing to learn..how i can maximise my learning journey. its  been eye opening, inspiring and evoking the spirt of learning  and charting new areas of knowledge. i highly reccomend this course to anyone struggling with their studies and thos ethat seek to seppen how to learn anything in life

thank you Barb Oakley, Terry Sejnowski, and the Learning How to Learn Team for putting out these course"
2017-08-16 00:00:00,Adrian H,5.0,0.0,"When I told my wife the title of the course she immediately did a double take, scoffed, and checked my face to see if I was joking.  Learning how to learn seems like a counter-productive skill to master, but it all makes PERFECT sense.  If you want to learn more, you should master the ART of learning so you can actually LEARN more.
This course is awesome and I could not recommend it highly enough!"
2016-07-08 00:00:00,Jorge A G D,5.0,0.0,"This course is awesome, I considered myself to be a good student, and during this course I learnt that I was a good student because I had discovered various techniques that are taught in this course, I didn't know I knew them and that they were the responsibles for my good grades. I also discovered new techniques that I didn't know, and with them I can now become an excellent student and learner."
2016-01-28 00:00:00,celina o,5.0,0.0,"Excellent course, both accessible and precise explanations of the psychology and neurology of learning, from very visual explanations at first to very detailed explanations later, with many concrete advice and examples of how to spend your learning time more efficiently, and many ressources to dig further into the recent underlying research papers. Should be taught mandatorily in all highschools."
2020-11-24 00:00:00,Irina S,5.0,0.0,"  Comprehensive study in functioning of the brain in the learning process told in a friendly and easy-to-grasp manner. The course is divided in small videos and contains a lot of useful tips to master learning. It has tests after each topic. One minus is that it's no really beautiful in design - I would really wish to see an appealing design and videos made more professionally, not like in the 90s  "
2020-06-04 00:00:00,Adriano F C,5.0,0.0,"This
course proved to be extremely valuable and insightful.  Some ideas I had been practicing since ever
(without being aware), but most of techniques and knowledge were new to
me.  Looking in retrospect, they make
total sense, since they fit in many life experiences, actually explaining some
outcomes (good and bad) that I had previously experienced over the years.
Highly recommend this course !"
2019-04-11 00:00:00,Дмитрий,5.0,0.0,"This course inspired me to take a more serious approach to my education. Now I know how to gain not just an understanding of given information, but knowledge and mastery of the material. I know how to remember something long-term, how to gain more skills by studying less, how to battle procrastination, how to handle stress and perform well on tests. Quite a useful course anyone can benefit from."
2017-06-19 00:00:00,Maria E S G,5.0,0.0,"This course is excellent! Dynamic yet focused. It teaches what it preaches without you even noticing. The supporting material suggested is wonderful, very carefully chosen articles, and the interviews contribute widely to better understand the couse contentent. It was a real pleasure to take it. I do hope to find again Dr. Oakley and Dr. Senjwoski, wonderful instructors.  Thank you both so much!"
2016-11-12 00:00:00,Lachlan N,5.0,0.0,"This course has changed my life, not only in studying and learning, but setting goals. Barbara and Terrence are very helpful at helping us learn, and even use the methods they teach, to teach to us. I feel proud because this is the first formal qualification I have ever achieved, and I feel as if I can approach any study, academic or industry, and even informally. Thank you to everyone involved."
2015-11-24 00:00:00,Cesar J R ,5.0,0.0,"Su contenido es realmente provechoso para aprender sobre la mente, abrir la imaginación y a su vez concretar ideas que te ayuden en tus tareas cotidianas. Aprender a manejar y a convivir con estas técnicas se convierte en un estilo de vida, uno muy provecho para las personas que nos gusta alimentar nuestra vida a diario con cosas nuevas y reforzar aquellas que trabajamos desde hace mucho tiempo."
2015-08-29 00:00:00,Denys M,5.0,0.0,"I watched this course with open mouth. Great techniques that can drastically improve my learning ability. I eager to integrate this techniques into my learning routine. I've just implemented only Pomodoro technique, and it is so helpful and enable me to study more hours with better concentration. 
Thank You! It is a great course that I will never forget. Brilliant tutor and marvelous information!"
2015-08-15 00:00:00,Alvis T,5.0,0.0,I really learn a lot through this videos. I had try to make myself a better learners right now and to go further on my interest of study. The way of thinking of process not a product really change my mind of learning something about quantity that I need to have but actually is based on what quality you have learn from something. Thanks for all the lecturers and the supported team on this course.
2021-08-12 00:00:00,Mike T,5.0,0.0,"I found this a great overview of the mistakes we often make when facing challenging subject matter. I procrastinated my way through school and did passably well, but in later years I've learned those bad habits have held me back beyond academics. I've learned, but not as well (and lastingly) as I could have. I'm optimistic the concepts of this course will help me improve and be well worth time."
2020-07-11 00:00:00,Andres A E S,5.0,0.0,"Since the moment I selected this course I knew I needed it, I just hoped it was good. I wasn't disappointed. Learning How to Learn is a powerful tool which I will use a lot since I've been struggling for a while in my studies. I strongly recommend it if you feel like your studies aren't giving you the results you'd hope and in a sense you know you could do better, but you don't know how. 10/10."
2020-06-26 00:00:00,Sahil B,5.0,0.0,"This Course taught by Miss Barbara Oakley had a deep and enriching impact on my personality and attitude towards learning. I am writing this review after almost 2 years after I did the course and I still remember and aplly the study hacks and tools i learnt through this course. 
I personally feel that this course should be made compulsory to all students irrespective of their educational stream."
2020-05-13 00:00:00,Nilesh A,5.0,0.0,"Thanks for Teaching How To Learn, This is one of the best courses I've taken ever and it has changed the way I learn and remember things and setting goal habits and tackling procrastination. Thank you for all the learning from this course videos, blog posts, book material, research papers which are the backbone of the underlying course and the Mind for Numbers book which I will be soon reading. "
2018-03-16 00:00:00,Ivan P,5.0,0.0,"Interesting and helpful. Both professors are very positive and optimistic which is very encouraging. The course gives a lot of great techniques and tricks on how to study more effectively while also giving some elementary information on how the brain and memory work which is also interesting. I gladly recommend this course for anyone, especially college students who have problems with studying."
2022-04-11 00:00:00,Magdy D,5.0,0.0,"it was one of the most eye-opening courses that I've taken, I'm always struggling to memorize loads of information, but this course taught me to trust myself & the process & just keep pushing & ""GIVE MYSELF TIME"" to allow the information to be absorbed (which is the opposite of what we learned in schools/universities, unfortunately) which was the most critical thing I've taken from this course"
2022-01-13 00:00:00,Thịnh H H,5.0,0.0,"This is my first time studying on Coursera, and I'm a bit unfamiliar and skeptical about the quality of this course. But luckily, I was wrong, the course gave me a lot of knowledge and understanding about how the brain works and showed me the right learning methods. Thank you Coursera for offering me this wonderful course, thank you Barbara Oakley and Dr.Terrence Sejnowski for helpful lessons. "
2020-12-22 00:00:00,Ridzwanurahim B N,5.0,0.0,"
I've found that this course has helped lay clear based on evidence the 
best ways to tackle learning efficiently. It can definitely be taken and
 applied in any facet of everyday life and is a useful skill to have. 
One more interesting thing is that it has definitely provided a 
diagnosis to my problems of tackling subjects efficiently in the past, 
so it has been very valuable in that sense.
      

"
2020-06-27 00:00:00,Deborah A J L,5.0,0.0,"The most phenomenal course I’ve taken. Taught me that we learn “learning” differently at each stage of our lives. I toke this course twice and the first time it was in my mid-50s taiko it again at late 50s and learned even more. I only wish that what I know now I knew in my  20’s a30’s. But alas, don’t we all. I applaud all the professors and please know that I will continue coming back to it. "
2020-05-14 00:00:00,Rafael C,5.0,0.0,"Incredible course. It opened my mind to a lot of many things. The knowledge and technics gained in this course are worth taking for life. Knowing how your brain works and more specifically how it learns made me understand a lot of things and made me change how i thought or was taught to do it. I hope now to learn a lot of new things and destroy my mentality of ""hating to learn"" made by school."
2018-10-09 00:00:00,Peter W,5.0,0.0,"This is a hands-on (or brains-on) course that introduces ideas and techniques that are applicable to daily life, be it studying or work. The Pomodoro technique (25 minutes of timed and focused work) has helped me develop better study habits, and the concepts of interleaving and diffused thinking have helped me take a new approach to studying and figuring out solutions for my professional life."
2017-07-20 00:00:00,April P,5.0,0.0,"This is a great course! I really appreciate having stumbled across it in a blog post online. It has taught me a better understanding of myself and how I might better apply myself in my learning to compliment and expand my career and personal life. Yes, the videos are a bit corny at times, but they're memorable (ha!). I really appreciated how Dr. Oakley approached the topics and discussed them."
2021-02-05 00:00:00,Aram  I,5.0,0.0,"It was a very interesting course. I honestly felt both the instructors Dr. Barbara Oakley and Dr. Terrence Sejnowski are my friends and not intimidating lecturers. I loved, absolutely loved ,Dr. Barbara's story of how she had a career change. Her words and story resonated with me. And although Dr. Terrence  ,as described by Dr. Barbara  a  living legend ,is a very humble down to earth person."
2020-11-09 00:00:00,Sahil K,5.0,0.0,"The course focus on very importance subject, that is how to learn and understand things, deal with procrastination, recall and grasp knowledge, learn smoothly and efficiently and become more productive. I would absolutely recommend this course, this it taught how to deal with problems, especially with temporary frustration, and introduces us to our brain functioning in a very interesting way."
2020-06-20 00:00:00,ravi c,5.0,0.0,"
amazing course offerd by yale university. 
we must try this courses.
well, we learn many thing from our day to day life and experience , this course give me lots of new fundamental hints for my life lesson.

in this course chunkig, using mode of brain and memories ,make schedule for routine, control of thoughts are very use full.
i think i give my time to this particuller course is frutfull

in this "
2020-05-03 00:00:00,Philip L K ,5.0,0.0,"It was indeed a very helpful course. I was able to understand the little intricacies behind the entire process of learning in a short span of time. The course provided so many amazing techniques and the necessary confidence that I required to pursue new and amazing things happening around the world. The instructors have, actually, sharpened my mind, without ever knowing me. Thank you to them. "
2017-12-12 00:00:00,พสุธร ม,5.0,0.0,"  This course is awesome. I have learn a lot about how to bring the most out of my brain and understand how my brain really work in term of learning. After you've learned this course, I promise that your study method will improve and you will get many technique for studying also can adapt into your working.Thank you Dr. Barbara Oakley and Dr. Terrence Sejnowski for this such a wonderful course.  "
2017-10-11 00:00:00,Ibrahim S,5.0,0.0,"This course is really awesome. It helped me understand how my brain works and this will be very beneficial to me. I've learned some techniques and put them into action and the results were really perfect. Thanks want be enough for what I've learned, actually, this might be a turning point in my whole life. So, thanks for every single person who participated in providing us with this course. ♥"
2016-11-13 00:00:00,Tammy L,5.0,0.0,"This course covers the physical and psychological aspects of learning (i.e., how you feel when procrastinating, and what chemicals affect which parts of learning). I liked that it did not try to fit everyone into a mould, but still gave tips on the most effective ways a person learns. The instructors are quite nice and the lectures are very short which makes it easy to take in smaller chunks."
2016-07-01 00:00:00,Davide V,5.0,0.0,"This course presents a very nice overview of how the mind works in relation to learning and why some studying techniques are more effective than others as a consequence.
The content can feel a little bit shallow at times but is presented in a very engaging way and with lots of pointers for people who want to deepen the knowledge of a particular aspect.
All in all I highly recommend this course!"
2016-01-08 00:00:00,Angelina M N G,5.0,0.0,"Learning How to Learn ha sido una de las experiencias más enriquecedoras en mi vida, tanto para mi desarrollo personal como para mi vida como eterno estudiante. No solo aprendí como aprender, sino también, a amar el estudio. Impartido por excelentes y devotos mentores por quienes siento un profundo agradecimiento y admiración. Soy estudiante en mi tercer año de carrera como Médico y Cirujano.
"
2022-09-09 00:00:00,Jessica G,5.0,0.0,"Very wonderful teachings and advice for learning, unlearning, and relearning. There are so many skills to remember that you can bring forth with you as you proceed in whatever career you choose! I'm so grateful to have ahd this experience so I can pass on these skills as well as use them for my own benefit when learning new topics in computer programming and information technology.
Thank you!"
2022-06-02 00:00:00,Bishoy T,5.0,0.0,"I was overjoyed to be able to take this course. Despite having studied for years, I absolutely benefited from this course and learned a lot.

I want to thank all of the professors and speakers, especially Dr. Barbar Oakley, from the bottom of my heart.

I highly recommend that any scholar learn about and study this course because it is helpful for students and applies to all fields of study."
2021-03-01 00:00:00,Eli M,5.0,0.0,"There was a lot of good insight and handy tricks and tools to help manage the brain's capacity for learning varied/difficult subjects. Plenty of practical application alongside more abstract theoretical concepts, as well as some interesting (and important!) topics in neuroscience. A literal Boat Load of resources provided for further reading &c, to flesh out the topics covered in the course."
2020-05-06 00:00:00,Aarayan M,5.0,0.0,This course is very much effective and helpful for students and other people too. This course have made learning easy and more interesting. This course have many effective and useful tricks which will help you in studying infact help you in studying more effectively. This will help you in improving your grades and learning skills. You can grasp topics easily and improve yourself in studying.
2018-03-01 00:00:00,Mathias A,5.0,0.0,"Exciting even when you already know about some of the concepts and techniques. The Videos focus on the key concepts in a fun an memorable way, the additional material was always helpful and the repetition (in the videos and the exams) maximized the outcome. The one thing I wished would be an update of the ""further reading"" section (all the articles and papers have been published around 2014)"
2017-02-07 00:00:00,Marilyne L,5.0,0.0,Ce cours était vraiment incroyable. Il a complètement changé ma manière d'apprendre et aussi et ma manière d'approcher une connaissance. Ce cours m'a fait réalisé que je n'étudiais pas de manière à optimiser mon temps d'études et il m'a proposé de nombreuses solutions. Ce cours à complètement changé ma façon d'apprendre et par la même occasion à rendre l'apprentissage beaucoup plus agréable.
2015-09-18 00:00:00,Katie R,5.0,0.0,"I have learnt (and am still learning) so many helpful techniques in this course. More importantly, I understand why they are important. I have made so many of the common learning mistakes they describe but feel confident I can overcome them for present and future learning. Barbara and Terrence are fabulous facilitators. Wonderful course. Highly recommended to anyone at any stage of learning."
2022-04-18 00:00:00,Muskaan C,5.0,0.0,"Learnig How To Learn is an amazigly designed course! The lecture videos are concise, great explanations with examples, amazing collection of suggested readings, good review questions and quiz to help fit a concept in mind and the best the optional Interviews section! I personally learnt a lot from the interviews!
Thankyou so much Professor Barbara and Dr. Sejnowiski for creating this course!"
2021-08-18 00:00:00,Shashank M,5.0,0.0,This is an exceptional course which deals with a difficult subject in such an easy manner . The course flows through with sense of new possibilities emerging for the pupil. The subject can be immediately put to test on self to find the encouraging answers to self doubts. I have learnt and relearnt many things about myself. Thanks to the Mentors for the hard work and sharing their knowledge. 
2021-04-02 00:00:00,Eugene J,5.0,0.0,"The best online course I have ever had, and MOST importantly it is very much enjoyable. With extra reading materials, resources, interviews, it taught much more than what the course has taught itself. But all in all, I learnt a lot on how to sharpen my saw to learn more new skills or brush the old skills effectively.
Thank you Dr.Oakley, Dr.Sejnowski and all the people helped along the way.
!"
2021-02-21 00:00:00,Sandeep,5.0,0.0,"If you have ever struggled to learn something new, or if you feel that your methods are not effective enough when it comes to learning a new skill or mastering a current skill, this course is for you. It adds tremendous value by helping you understand how the brain works and how to leverage ""tools"" to help you overcome some of the problems you would face while trying to learn something new. "
2020-10-15 00:00:00,Ben ,5.0,0.0,"  An incredibly explorative and fun course! The professors teaching really know what they're talking about and don't just teach you the theories behind how the brain works on learning, but also what to do with this knowledge: how to implement it. The presentations are very illustrative and thereby help you to further understand the material. I enjoyed it very much. It is a MOOC like no other!  "
2018-04-18 00:00:00,Ryan N,5.0,0.0,"Superb content. Presented well and easy to follow. At first, I thought the production was low quality and lacking. Then, in the Mindshift course, I went into Barb's basement and found out that this was all DIY and she learned how to do video editing just for the course. Sometimes it is not how fancy something looks, but how useful the content is and the material presented here is essential!"
2020-08-17 00:00:00,Emilia P B G,5.0,0.0,"This course was really great!!! It helped me a lot to study in a better way for my exams, I learned a lot of new techniques to be a better student and it was no complex at all, it was really easy for someone who isn't an English native speaker who knows nothing about the brain, so in conclusion I would really recommend this course for someone who is interested in becoming a better learner! "
2020-07-24 00:00:00,Dickson D,5.0,0.0,"This course is amazing, i got so much than i expected from the course. it is as applicable to life as it applicable to studies in school. while taking the course i read some books and materials recommended by the course, you can say i practiced my own ""interleaving"" but it has really changed my life. It is definitely the best course i took this year. Thanks Barbara Oakley and Dr Sejnowski. "
2020-05-02 00:00:00,Nicholas M,5.0,0.0,"As a student still in university, I wished I would've taken this course before I graduated in high school. I always thought bright people in my class simply had the gifts to ace an examination, but it was a myth after all. This course has been an eye-opener to me as a person who always strives to learn. It has motivated me to question my ways of learning. I highly recommend it to everyone!"
2020-04-05 00:00:00,Aine F,5.0,0.0,"Thank you for this course! As someone going back to school for computer science, tools like this are so incredibly helpful and I am already implementing some of these strategies with great success. Dr. Oakley is also very inspiring to me as someone who discovered a love for math past high school. I am very excited to continue my lifelong journey of learning feeling more prepared than ever."
2019-08-27 00:00:00,Gabriel G,5.0,0.0,"I was very pleased with this course. It was a great entry level, first course on coursera, type of learning experience that would propel you forward with a better understanding of the learning process. This course successfully provides you with the tools that you need to succeed within your academic endeavors and fortifies ambition as well as confidence that may be used for any curriculum!"
2019-07-07 00:00:00,Kedar S B,5.0,0.0,"This course proves to be a stepping stone on the journey you are about to embark regardless of your area of interest. 
I sincerely thank the instructors, Prof. Barbara Oakley and Prof. Terrence Sejnowsky,  for their time and efforts in creating a comprehensive and a thorough content for all learners.
Kudos to the Coursera community for providing an engaging platform to its users.   
Thank you
"
2019-06-05 00:00:00,Dulguun D,5.0,0.0,I found it very useful. The only regret is that I wish I knew about these mental tools earlier in my academic life. But I am glad that I took it now and will use newly acquired knowledge further in my life! The course looks simple but don't be fooled by that. I am sure  even experienced learners will find something new and useful. Big thanks to the creators of this course. You are amazing!
2018-12-31 00:00:00,Brittany V,5.0,0.0,"I recommend this course without reservation to everyone I meet. It has been one of the most transformative courses of my life. I'm a terrible procrastinator, and I've never yet had any of those self-help tips, books, apps, etc that worked. This course is the one thing that has me going steadily along the right track. Understanding the learning process is key to taking full advantage of it. "
2018-05-15 00:00:00,Kornausenko I,5.0,0.0,"I would recommend this to everyone who wants to discover the right ways to study, memories and practice new material that you are trying to learn. Absolutely brilliant course with lots of explanations and details on the process of how your brain works/operates. Knowing this, you can take advantage and use it to your benefit to study much more efficiently. I have learned so much. Thank you!"
2016-10-20 00:00:00,Priya S,5.0,0.0,This is one of the best courses on Coursera.  I would strongly recommend this to all those who want to learn anything. I was already enrolled in a course and was quite afraid of failure as I was studying after a very long time. This course gave me the confidence and the skill to learn anything. Now I want to learn programming and I am sure I will succeed. Thanks a lot Prof. Barbara Oakley. 
2016-09-06 00:00:00,Sergio I,5.0,0.0,"  Very dynamic and didactic. The way Dr. BArbara Oakley and Dr. Sejnowsky developed this important course for us students also applies many interesting ways of understanding in a more natural way as well as clear explanation of the methods on how to get a better approach when we are trying to learn something. 
Its a universal course every student should take to start a very successful career. "
2022-08-01 00:00:00,Melissa B,5.0,0.0,"T​his course is a must have for students of all ages. Learning how to learn explores how your brain works in an easy to understand video format, chunks information into small doable tasks, and teaches you how to prepare versus procrastinate on larger tasks (tests, essays, ect.).
I​ enjoyed the extra resources that the professors included as bonus material to expand my learning. 
T​hank you!
"
2021-11-17 00:00:00,Pamela M I,5.0,0.0,"I loved this course. There were so many new concepts on how to learn that I did not previously know about. Yet, the presentation was so simple and easy to understand. I believe anyone who wishes to be an infinite learner would greatly benefit from taking this course. I recommend that parents, teachers and students alike should consider taking this course. Thank you so much, Team Coursera!"
2020-11-03 00:00:00,Akshay S,5.0,0.0,"Recommended to everyone for completing this course. This course provides wonderful techniques, which I thought was miracles during my graduate degree tests was actually some powerful tools that help us to learn new ideas and skills more effectively and reinforce to our permanent memory.
Thank you, Prof. Barbara Oakley, for providing us with such a phenomenal course. Love from Kerala, India"
2020-05-17 00:00:00,Yuhua Z,5.0,0.0,"Great course! Dr Oakley not only clearly explained the concepts of learning in this course, but more importantly she taught us techniques that could be easily put into practice. I am trying to turn some of the ideas I learned from this course into habits (just like Dr Oakley said, ""Practice makes permanent.""). I highly recommend this course to those who try to be a more effective learner. "
2020-04-10 00:00:00,Jayabrata D,5.0,0.0,"  This was my first course on Coursera and I have to say it was amazing. The course material was delivered at a steady pace so that no one finds difficult to catch up. Itàs a perfect course for any beginner thinking to start their MOOC journey.I have learned a lot from this course, the instructors were really good, I enjoyed listening to them and looking forward to taking many more courses.  "
2020-04-10 00:00:00,PARESH K,5.0,0.0,"I would highly recommend this course to almost all people. It helps you to learn the new techniques and also helps you to find out the flaws you are currently bearing unknowingly. I will definitely implement the strategies and methods that I have learned in this course. Thank you so much to Dr. Barbara Oakley Mam,  Dr.  Sejnowski Sir, and the whole Coursera Team for this wonderful course."
2016-10-13 00:00:00,Prasanna K,5.0,0.0,"
This is really an useful course. Understanding the concepts of learning in turns helps in learning something new. The concepts explained in this course are simple, pictorial, easy to understand and easy to relate. Im feeling good about taking this course. Sincere thanks to Dr.Barbara Oakley & Terrence Sejnowsk taking this initiative. This course will have good impact on the lives of many.

"
2016-02-13 00:00:00,Alena B,5.0,0.0,"МЫ получаем знания в школе, институте, повышаем профессиональный уровень, сдаем экзамены и помогаем учиться своим детям. У нас есть понимание процесса - прочитал, порешал, сдал. Курс дает методики, как сделать обучение эффективней, запоминать, готовиться, вспоминать и воплощать знания. Безусловно полезен в оптимизации процесса обучения. ""Лучше день потерять, потом за пять минут долететь."" "
2020-09-15 00:00:00,Roopesh K,5.0,0.0,"This course is really helpful.  It helped to look at the things I was doing wrong in my learning process. It gave me an insight on how brain works. The course taught me the importance of sleep and taking breaks in between while studying.  The most important teaching I will always remember from this course is that anyone can learn anything, you need not be a genius to learn something new."
2020-06-20 00:00:00,Daria,5.0,0.0,"This course greatly reliefed my anxious and frustration and is especially helpful for me to tackle my procrastination problems. It takes time to try out the learning methods and tips mentioned in the videos, but I'm sure I'll gradually find out the most suitable learning tools for myself. I highly recommend this course! Many thanks to the professors for providing such a wonderful course!"
