review_date,reviewer,star,helpful,text
2016-08-13,Moez B,5,0,"Excellent course, fantastic instructor. The lectures are well-designed and well-delivered. The assignments are not challenging enough, but overall they were fun."
2020-12-29,Zhang K,5,0,"Throughout this course, I learned how to use Python to access web data. All the materials are easy to understand. I'll continue my study on this specialization."
2020-10-01,Harini G P,5,0,I love this specialization series of Python. Lecturer is so good and can understand very well. I want to finish my specialization in Python as soon as possible.
2020-09-27,NIKAM S A ,5,0,That was the best I have learned so much new things from this course thank you for this course. Most thanks to instructor Dr. Chuck for this wonderful guidance. 
2020-04-22,Moyuan S,5,0,"
Somehow this section is bit confusing or rather to say the content is not really enough to work alone. Not even to solve the assignments without  example codes.  "
2020-03-26,Stavros B,5,0,As i continue the journey to Python for everybody i get excited to learn day to day so useful things that i can use in my future professional and personal life!
2019-08-18,Adinath C,5,0,This course inspired me to take extra effort and learn new concepts. It might seem difficult to understand at first but just keep going. Persistence is the key.
2018-08-06,Ivana K,5,0,"Dr Chuck explains everything in a clear and fun way, as always! The assignments are challenging enough and you get to play and have fun with xml and (geo)json !"
2018-06-26,VAMSI B,5,0,"This course is awesome. However would have liked to see few more assignments, like something based on twitter APIs etc. Never the less these course are awesome."
2017-11-14,Paul d R,5,0,"Excellent course, teaches you from a to z how to do web scraping with Python. It is advisable to do dr. Chuck's first 2 Python courses before starting this one."
2017-07-26,Michael G F,5,0,"You view the most importan topics about python and the data in the web, really easy to understand (hard to remember for a lot of information, but you can do it)"
2017-06-26,Joan M,5,0,Great course for learning how to create applications that can interact with the web and are able to read data from the web services using standard data formats.
2017-03-16,Zvinodashe M,5,0,Very powerful course for beginners to programming and python that immediately gives you the tools and skills to do interesting things with the web and web data!
2016-12-13,SRU,5,0,"The best of the three so far! 
You really start to interact with the real world. Things start to make sense and python is really becoming a tool to do some work."
2016-12-04,Jett L,5,0,This course is really useful and the tutor always gives wonderful solution for my problem. Sincerely recommend anyone who want to learn python take this course.
2021-01-02,Hefer O,5,0,"I really wanted to learn about API and how they work, this course help me big time to understand how to access web data big time. Thank you very much Dr Chuck!"
2020-09-17,Vinay K G,5,0,"Compared to the previous course on Python, this was a bit difficult to grasp. But the content delivery was really good and it made the learning relatively easy"
2020-06-18,Anand M,5,0,Really nice course full with technical stuff (including real world example) and nice assignment tool with sample data to compare with.Knowledgeable instructor.  
2020-05-21,MD. S H S,5,0,It was a great course on web scrapping . I never thought i would be able to work on XML / JSON so fluently . Thanks to Dr. Chuck for making me feel confident . 
2017-11-24,Y. I,5,0,I learned a lot from this course. Dr.Chuck is a great teacher and his team of TAs and mentors is wonderful! They really help all students answer any questions.   
2017-07-19,Jeff S,5,0,Another great course in the Python for Everybody specialization.  Learned a lot of skills very quickly that can apply to a vast amount of different data tasks.
2017-01-01,Ananya P,5,0,"Superb course, and very engaging lectures!!
Thanks so much, Dr. Chuck and Coursera team.
Will look forward to more advanced courses on this topic from you now..."
2021-05-31,Sebastian M,5,0,"The course should include a new small tutorial on how to set up geojson api, since now it needs a series of steps in order to be able to use it in our program"
2021-02-24,Javier A C C,5,0,Es un excelente curso que ayuda a enriquecer el conocimiento del uso de Python para el manejo de diferentes fuentes de bases de datos. Lo recomiendo bastante. 
2020-07-24,W F W,5,0,Greatly helped me learning python for web access. Some were kept unclear but I believe they will be cleared in next courses of specialization. Thanks @drchuck
2020-05-17,Vadim S,5,0,Exceptionally well put materials and motivating lector! This course is definitely one of the best among those I have taken online in the last couple of years. 
2020-05-08,Totok W W,5,0,I learned a lot during this course. I honestly can't believe I made this far in a Python Programming course. All thanks to Dr. Chuck for guiding this lecture.
2020-05-06,Ritik K,5,0,I get a great opportunity to learn these behind the GUI things.. its just awesome to get to know about all this. The teaching manner of MR. Chuck is great.... 
2020-02-16,Sahil M,5,0,The course taught by the instructor is simply easy and great. The learning curve is not steep. Highly recommend the course for people who want to learn Python
2020-01-18,Vignesh K P,5,0,"Great course to learn how to Access Web data through Python. Easy to understand,improvise and this course is very relevant and important for python developers"
2020-01-07,Roshan K,5,0,Really amazing web services course. working on real-time API were awesome. Going forward to learn more in this awesome specialization . Thanks a lot Dr. Chuck
2018-05-13,kartikey t,5,0,"True learning with good assessing style makes this course worth for everybody who share some interest in PYTHON. Its great to  learn from this great platform.
"
2018-05-09,Manuel X D,5,0,This 3rd python class follows the trend of the two previous ones.  It steadily builds on the foundation acquired and allows to apply the skills to new levels. 
2017-06-26,Rohith N,5,0,"  If you want to learn python, I would suggest to take all the courses. Each and every course is awesome in it's own way! Well done Dr. Chuck- You are the best!  "
2017-05-03,Dirk A,5,0,"This is a very useful course. There is a lot of web apps these days and Python seems to be a very powerful way to access, translate and use data from the web.
"
2017-03-10,Lara H,5,0,"
The assignments are just difficult to solidify understanding without becoming frustrating or getting stuck. The mentors are very helpful and quick to respond. "
2017-02-21,Pamela A,5,0,"I like the teaching style. I have learned how to do web scraping, parsing json and APIs.  Reading the book was very helpful in addition to the lecture videos."
2016-01-13,Igor M,5,0,"Awesome level of teaching by Dr. Chuck, many valuable theory about web. Interesting tasks. May be the best course within whole specialization. Thanks so much! "
2015-12-06,Matt B,5,0,"This course teaches the ""why"" and the ""what"" as well as the ""how"" to gather data from around the web. Particularly excellent is the web service through API's. "
2022-06-15,Alicia S,5,0,"Me gustó mucho el curso sin embargo las últimas dos semanas fueron dificiles para mi. 

I really like this course however I felt frustrated the last two weeks."
2020-11-15,Ng Y S,5,0,"The lectures given by Dr Chuck are very comprehensive and informative, and the Graded Assignments are well designed and I have learnt a lot from this course."
2020-07-12,Ayush R,5,0,I am pretty happy with the course. It would be great if you could add another section to teach how to scrap webpages which use javascript to handle requests.
2020-06-08,Louise M,5,0,"I enjoyed the course, although sometimes I felt a bit lost. It was a great introduction to accessing web data, and the difficulty level was just about right."
2019-10-20,Roger R,5,0,"@DrChuck does a great job of teaching core concepts, building on them, and then giving fun exercises to put it all together.  I highly recommend this course. "
2018-07-16,Yin X,5,0,"This course is a little hard for real beginners, but I couldn't imagine a better way to explain the concepts to dummies. Thanks Dr. Chuck. I will keep going."
2018-03-29,Derek D,5,0,"Dr. Chuck is the one. Down to earth, knowledgeable, with a great sense of humor. He is inspirational and helps me learn more in the wonderful world of python"
2017-08-06,Bruno L,5,0,"Good introduction to Python access to Web Data. The explanation is clear and concise, the code examples are very well-structured and useful after the course."
2017-07-27,Joonsang J,5,0,"Awesome course!! The course was somewhat easy, but I learned a lot through taking this course! 
I think I will probably enroll Dr.Chuck's another class again!"
2015-12-06,Hsien L K,5,0,Dr. Chuck is so nice and this course will not even be boring bcs of his fabulous teaching! Really learn a lot of useful stuff of Python after this class set!
2022-08-23,Srivathsa K N,5,0,"Great Course. I enjoyed my  entry into the world of APIs, JSON.  This course is paced well and gives you a sense of accomplishment at the end of the course. "
2020-12-13,Muhammad R,5,0,"Thank you, Dr Chuck, I've learnt a lot throughout these courses enhance my programming skills in python looking forward to taking more courses Thanks again. "
2020-09-22,Upendra B A,5,0,"Coming from zero background in web, I am truly loaded with lots of stuff about web, data, serialization etc.  It was very interesting to learn these skills."
2020-05-26,Abhinandan D,5,0,This is certainly a good course to learn web-scraping from scratch to an intermediate level. I would recommend the course to the people who are enthusiasts. 
2020-05-08,Usama B,5,0,"It was quite knowledgeable course, I have learnt so much from this course, accessing data from internet and working on that. it was quite difficult as well. "
2020-03-31,Simaab A,5,0,"Loved this course as it provided hands on experience on scraping web data of different format like html, json, xml . Would definitely recommend this course."
2019-09-12,Edgar V,5,0,"Enjoyable course, I found good challenges with assessments, especially one before last one. It really turned me to make more effort thinking. Nice course!!!"
2018-11-24,TEJAS P,5,0,"It was great experience , easy to understand and easy to learn , I am feeling glad to be a student of prof. Dr. Chuck, thank you sir and thank you COURSERA."
2016-12-22,Pathan N,5,0,"Awesome..Awesome..Awesome..!!

Those who are wishing to learn python, this the one of best opportunity. Just grab  it :)

Lot of Thanks to  @CharlesSeverance. "
2016-07-08,Kavindira A,5,0,"The instructors breaks every concept into easily comprehensible bits, so the next time you resume learning you build off a firm understanding. Great course. "
2015-12-26,Dave C,5,0,Very accessible and a clearly knowledgeable professor. Materials and pace is great for a beginner to programming or someone looking to learn a new language.
2015-11-13,M. S R T,5,0,Great course which helped me  learn a lot about what I wanted to know. Done well with quizzes and assignments and Mr Charles makes class easy to understand.
2020-08-26,Julia O,5,0,this was a great start in the world of data extraction from the web. I am very grateful for all of this and for Dr. Chuck and his excellent teaching method
2020-06-03,Sadat A R,5,0,This course was really fun and challenging at times. You really need to work through examples and exercises and not get frustrated to get through this one.
2018-07-31,Yue J,5,0,"It is a very good introductory course over the structure of web data, how to use Python to access and analyze web data. I find the course very interesting."
2018-03-11,Herman B,5,0,Super Super Super Awesome. As in really Super Super Super Awesome. I have done courses at lots of other places is this is one of the best. Dr. Chuck Rules.
2018-02-25,Filippo P,5,0,Got to love professor Severance. He is great. Truly passionate and insipiring human being. A really humble genius. Thank you so much for all you work Prof.
2016-09-12,Miaojun Z,5,0,"I like the way the instructor teaches this class. It is full of fun and knowledge. I feel like to use python a lot more now, thanks to this coursera class!"
2016-08-25,Wilfred C,5,0,"Best of the best.  Great instructor and materials.  I finished all 4 classes of the series, which tells you how much I enjoy learning from this instructor.
"
2015-12-02,John Z H H,5,0,"i had no knowledge in web api. After this course, I feel confident now to go out and start using all the APIs out there and build my own python application"
2015-11-10,pamandeep s g,5,0,Good pace for a beginner/intermediate level Python programmer. The exercises are meaningful and fairly simple. The course is meant only to get you started.
2022-01-06,Abdo K,5,0,i can't thank you enough for this great course it's very interactive and the assignments is very helpful and dr.chuck has great way to deliver the content
2020-09-02,Syed H H S,5,0,"  You can use the program above as a starter code for any website you want to scrape, but you will have find the HTML elements and tweak the codes a little.  "
2020-07-14,Ankit N,5,0,Very very useful. I never had such course in my past. I really enjoyed and got priceless knowledge about web data through this course. Thank You Dr. Chuck
2020-06-06,George F,5,0,"Amazing course, with an excellent teacher and everything nicely put and easy to understand. Can't wait to continue this specialization on courses 4 and 5!"
2020-05-17,sadasiva b,5,0,Challenging for a newbie like me and required to do a back and forth at times. But loved the  lectures where basic explanations by Dr. Chuck helped a lot.
2020-03-19,刘思成,5,0,i am so happy that i finished it. but i still cannot handle some situation about accessing web data. i will keep studying in my life. thanks for Dr.Chuck! 
2020-01-02,Víctor M,5,0,"As I said on the previous courses, Charles Severance is an outstanding teacher, his explanations are the best and simple, is the best course I ever took!! "
2019-12-18,james r,5,0,this was more difficult but a subject I have been interested in for a long time. I had to review the material to complete the project but it was worth it.
2018-11-26,red s,5,0,Useful and practical examples. Theory is clearly demonstrated with sample code. Engaging teacher. Well produced and synchronized ideas with code practice. 
2018-03-13,王子瑜,5,0,Dr Chuck made an excellent job! I enjoyed learning from the beginning till the end! This course is going to be a solid foundation of my career. Thank you.
2016-06-03,Henrik B,5,0,"I liked it very much. Good style, do not go into useless details, focus on understanding, enough to start the deeper understanding on your own. Thank you!
"
2016-05-17,IVY Z,5,0,"This course is phenomenal. I learned so much from this course. Dr.Chuck is one of the best professors you will find and is very entertaining to listen to.
"
2020-08-28,Marketa V,5,0,"I really liked the lectures and the simple way Charles explained things. His attitude was very pleasant, the best I so far experienced in a video course."
2020-04-15,Jeffrey W,5,0,Content is getting harder.  Some additional explanation of how to get the from having a URL to pulling in the XML / JSON data would have been beneficial.
2020-04-03,deadfish,5,0,"In this course, I started to encounter some really difficult tasks, and I sincerely appreciate the help of the teaching assistant and Dr. Chuck's videos. "
2020-03-01,Trivendram p,5,0,"The course is very nice , The assingments of  the course are very good and are very useful for the implication of the concepts learned from the classes ."
2018-04-20,Arturo R,5,0,La especialización cada vez es más interesante. Conceptos presentados de manera clara y ejercicios completos que permiten poner en práctica lo aprendido.
2017-09-17,mostafa a s,5,0,"i think this course is great but it needed a little more knowledge in web stuff overall it was well explained i didn't need to get knowledge from outside
"
2017-07-08,Mahamaro H A,5,0,i 've been always looking for a course on web scraping and this is my best one so far. although i am new to python...the lecture is quite easy to follow.
2020-05-14,AKHIL S,5,0,"Very good course! Introduced me to web scraping an enriched me with the basics.
This is a good starting point for anyone who wants to learn web scraping."
2019-11-09,NG Y H,5,0,The class was well-taught and well-structured. The instructor was clear and the resources provided were very useful in helping me to learn the concepts.
2018-12-09,Oh K C ( O,5,0,Dr Chuck made a complex topic so easy to follow and understand. And making the codes and books accessible are just of enormous help! Thank you Dr Chuck! 
2017-07-30,Priyabrata P,5,0,"Really enjoyed it. Web crawling, XML and JSON parsing and a lot of other things that python can do in over the internet. Really great. Thanks Dr. Chuck."
2017-02-26,Kevin L,5,0,"
Wonderful course for anyone with zero prior coding experience, or those who know other languages but want a way to grasp the important basics of Python."
2017-02-08,Ateto E ,5,0,I really enjoyed this class.  Thee professor's way of teaching makes it very easy to understand python. I am looking forward to his other future classes
2016-12-24,chandrani t,5,0,"
This is best course for anyone who is learning programming. The course starts with the understanding of basics in programming followed by complex usage.  "
2016-09-06,DAVID E A,5,0,"Learned a lot about Google and other APIs, and how to use them! Definitely helpful when learning about how to access and analyse important data sources!"
2016-01-20,Ferenc C,5,0,"The course provides useful knowledge. It's fun to learn with Dr. Chuck, he is a great teacher.
Thank you for all the knowledge, I will definitely use it."
2015-11-21,Feiyang N,5,0,"The course is short but so much fun! I learned a lot from the course material as well as the interviews with those big names in CS. Great job, Dr Chuck!"
2021-02-13,Darrel S,5,0,"Very interesting course. This shows some of the coding used by some of the big tech giants, and also gives an in depth explanation as to how APIs work."
2020-12-24,Faiz M,5,0,"I loved learning this course, but one biggest hurdle for many students was topics like web scraping, which were hard to understand in a single lecture!"
2020-08-05,Daniel A E L,5,0,"Fantastic course! Dr. Chuck is an excellent professor! The course 
content is very deep, clearly exposed and very funny. I hope people 
could enjoy it!
"
2020-07-27,Juan G H M,5,0,"Excelente curso que muestra como con un poco de conocimiento en Python se puede acceder a información en internet usando web scraping, xml, json o api."
2020-06-25,Victor M T S,5,0,"Excelente curso, el profesor es de altísima calidad magistral, el curso es bastante bueno para aprender sobre la web y como acceder a ella desde Python"
2020-04-16,Kasthuri A D G H ,5,0,Superb course. Very harder considering the first 2 courses. I gave a lot of effort to complete the assignments and I studied a lot. Thank you so much!! 
2020-02-22,Cathryn S,5,0,"A good, simple review of the basic components of working with the web - REST, json, xml, http.  Just a flavour, but gives you the tools to get started."
2019-09-17,Kelechi O,5,0,"The course made use of learnings from previous courses, making the knowledge gained incrementally. As always Dr. Chuck is a great and humorous teacher."
2019-04-21,David K,5,0,"Dr. Chuck is an excellent teacher.  The example he gave are right to the point and are practical to use in real-life programming.  Thank you Dr. Chuck.
"
2017-12-30,Jaco B,5,0,The assignments are getting a bit more complex. Good understanding of the data and how to cycle through it is now needed. Dr. Chuck explains very well.
2016-11-27,Dominic P,5,0,Not to easy so you have to understand what does what you want while not being so hard that you cannot find the answer and solve your errors by yourself
2016-02-02,Bruno,5,0,"Amazing course! It has a good pace, in terms of level of difficulty, it progresses really well! Dr. Chuck is an amazing professor and does a great job! "
2015-11-04,Zoe,5,0,This is the first course I actually finished and understood completely. Dr. Chuck is the greatest professor I've ever met! Thank you Dr. Chuck! :))))))
2020-10-12,edwin e l m,5,0,"Muchas gracias por este curso, me ayudo a explorar el funcionamiento de la web y su codificacion. Ademas la extraccion de datos dentro de paginas web."
2020-06-09,Aayush M,5,0,"Dr.Chuck, you really laid out the lessons beautifully and precisely. One can easily understand all the topics and grasp all the values. Hats off, sir!"
2019-10-06,Yucheng F,5,0,"Too much contents in this course, though, it is great, because sometimes, as a beginner, you don't have to understand all the detail of some commands."
2019-05-09,Deepak A,5,0,"A very good course structure and the instructor is one of the best, the REST API description is just great, a recommended one for all python aspirants"
2019-02-15,Hsien-Yi T,5,0,I would recommend this course to everyone as this course has well organized content and Dr. Charles demonstrated an excellent teaching style. Like it!
2018-08-25,Sol O,5,0,I hope that we dive more deeply into these topics in the future classes. I like the format of the class and would gladly take as many as were offered.
2018-08-24,Johnson N,5,0,"Chuck is awesome. And his classes are awesome. Learnt much about JSON, XML, data parsing and how to use python to interact with the web in this class.
"
2018-01-16,Luke O,5,0,Pretty solid class overall. Definitely some things that I am glad I learned here. Such as library use and applying data structures to actual problems.
2017-02-19,Amir N,5,0,"Again, great course from awesome programming teacher Dr. Chuck! Recommend this course for anyone who wants to learn the basics of API and web parsing."
2020-12-28,Bachir K E,5,0,"Dr.Chuck is awesome and the course keeps getting more and more interesting, can't wait to see what the next courses are hiding, 100% would recommend. "
2020-12-20,Can S,5,0,"This course was harder than I thought, but Mr. Chuck explained the topics clearly. The examples are well designed, as well. Thank you for everything."
2020-09-25,Ankit k,5,0,"Dr.Chuck is one of the awesome instructor you can get on coursera.
The material is beginner friendly and is good to start your journey.
Thanks dr.Chuck"
2020-08-06,Gabriel M B,5,0,"Excellent course, the instructor Chuck is amazing, he is really clear when explains all the technical concepts, also the examples are really usefull."
2020-07-29,Utsav N,5,0,Awesome course .got to learn a lot of new things!!I want to thank Proff. charles Severance for teaching us and providing us  a wonderful experience!! 
2020-07-19,kalyana c G,5,0,The course content is simple and well explained by the instructor. This course gave me the confidence to use python to access web at the basic level.
2020-07-19,Upendra J,5,0,Very nice course to start understanding how the data moves from here to there. Many many thanks to Coursera and Capgemini for providing the resource.
2020-07-19,I W E D P,5,0,"In this course, we are taught ways to access data that comes from the web. Explanations are quite easy to follow and practice. Thank you Dr. Chuck ^^"
2020-07-10,Nancy S,5,0,"The instructor made the entire leaning process fun and easy to follow &understand.  I loved it and I learned a lot from it.  Thank you Mr. Severance! 
"
2020-06-29,Nancy T,5,0,"Challenging, fun. Materials great - Videos spot on, Assignments tough enough, but each teases out new concepts and reinforces prior learning. 
Thanks!"
2020-06-04,Paul B,5,0,Good course to learn how to do something with web data.  The course provides information and explains libraries that will assist in parsing the data.  
2019-05-17,Christopher S A,5,0,"Yet again another great course, this one was a bit more challenging and got to more real-world type scenarios.  Really enjoyed it.  On to the next..."
2018-08-20,Nilrey J D C,5,0,"It's a very good introduction on how to use Python to access web data and storing it in a database, process and conduct analysis that you would like."
2017-01-16,Elias,5,0,"love the teaching style of Chuck and the very actionable tests and scripts provided
this is an essential foundation training. cannot recommend it more"
2017-01-03,Ellyn,5,0,This course helped me immensely with API fundamentals that I always wanted to know about. It is the beginning of greater things. Thank you Dr. Chuck!
2016-08-15,Kevin O,5,0,Assignments could be a little more difficult and not exactly like examples. Still a great course and I learned a lot about retrieving data from urls.
2020-09-25,PAMARTHI K,5,0,"In this course I learn JSON, HTML, and how to access the data from the Websites Thank you very much dear Coursera Team for giving this opportunities "
2020-04-02,Yousef K,5,0,It was really great and it taught me more real-world applications than the previous 2 courses (which was a given since those were beginner courses).
2018-03-27,Jason K,5,0,Great course with a refresher on networking. Dr. Chuck is splendidly understandable and explains concepts that even a layperson could easily absorb. 
2017-07-09,Katona S,5,0,"The course covered usefull applications and methodes to access web data. My only problem was that while I was doing it, it was switched to python 3."
2016-01-05,Alessandro,5,0,It is a very good course with book. The only think is I would like to have a more complex exercises. Most of them are just to modify some given code
2021-05-11,Jhon J A H,5,0,This is a good course to put into practice what was learned in the previous courses and additionally know how to get data from the web using python
2021-04-29,Mynor A G B,5,0,"Excelente sistema de enseñanza y herramientas para la extraccion de los datos de la web, vale la pena hacer los ejercicios e intentar nuevas cosas."
2020-09-15,Krishnam A,5,0,This is the course i really enjoyed to complete till now. i do not know if i will enjoy course 4 and 5 but i really enjoyed course 3. I really did.
2020-09-11,Roberto I B E,5,0,"Great Course! You can really undestand diferent terms like JSON, APIS, encoding and decoding data from the web, everything from a Python Enviroment
"
2020-06-27,Shaurabh T,5,0,It was an awesome course. I have never thought that we can do such things with web using Python. Thanks to University of Michigan for such a Course
2020-05-23,Omar H G,5,0,"The teacher is great, I think difficulty is greater than the previous 1-2 but reviewing, studying and doing some research you can have good results"
2018-10-12,Michael S,5,0,"Just a fantastic class.  The things I've learned!  The confidence I've gained in my ability to figure things out!
Truly, a wonderful set of classes."
2017-04-23,Awokoya E,5,0,This was one of the best course I ever took in python. Now I use it to understand the web and also to write API program. Thank you so much Coursera
2021-07-31,Graham J,5,0,G​reat to see different web formats and get a basic introduction while leveraging the concepts studied in previous courses in this specialization. 
2020-07-25,Juan M U,5,0,"Very usefull and interesting course. I have learned a lot about web access, xml, Json and APIs. But some examples and explanations wold be better."
2020-07-04,Zawmyo H,5,0,"This is a great course to learn how to access web data using Python. The course teaches the fundamentals of XML, JSON, API and other Web Services."
2020-04-03,Larry C,5,0,"Learned elemental techniques to use Regular Expressions, XML, and JSON as well as connecting programmatically to web servers from a Python program"
2018-11-04,Renjie_Li,5,0,"Interesting! It's very easy to understand. I really appreciate  the instructor,Dr. Chuck, for everything in his efforts. It really helps me a lot."
2017-11-19,Mike J,5,0,Great for learning some real-world applications of code with good videos and exercises that allow you to practice without getting too complicated.
2021-04-02,Gavin T,5,0,"Good course, but be prepared for things to be much more difficult in this 3rd round of the series. Lots of different things to learn each lesson. "
2020-08-18,Balaji K S,5,0,The teaching style is way too awesome. Have been a bit of trouble in understanding  deep concepts as I was not from a computer science background
2020-04-26,Jorge E P C,5,0,This course helps me to understand how data is transferred between applications and also what are the best practices that are been used nowadays.
2020-04-23,Jorge L T,5,0,"Excelent !
The course is very well structured. 
Like everything, it is up to us to review and practice the points that Professor Chuck is teaching.
"
2020-01-17,Ehis E,5,0,"I enjoyed going through the course. 
Already thinking of some good projects to apply my newly gained knowledge to
Thanks Dr. Chuck
  Thanks Coursera  "
2018-05-27,yali s,5,0,"great course!  This course taught me a great deal, I learned how to access information on the Internet and I have improved my Python capabilities"
2017-09-18,Sheldon M,5,0,"one of the best course so far.. getting to know how to access web data using json, xml.. still kinda hard to remember. so need to practice daily."
2017-08-10,محمود ح ع ا,5,0,"making it simple to get familiar with programming ,coding and the world of computers and help to start in the field of computer science with ease"
2016-06-18,Dania H,5,0,"

Best courses ever !
As a bioinformatician, Python is a very essential language to learn, and it was never easier than this.
Thank you Dr.Severance!"
2021-08-06,Carl v H,5,0,"Alike the other courses of this ""Python for Everybody"" series; great teaching, great assistance via the forums, joyful and rewarding experience. "
2020-08-13,Adarsh W,5,0,This course taught me so many things that I never knew existed. It was somewhat tough journey but simple if you have completed last two courses.
2020-04-05,Vijayan N,5,0,"After taking this class, I'm now confident that I know about API's and web services. Excellent tutor, love it. Highly recommended for beginners. "
2020-01-31,Ibadurrahman,5,0,"this is the third class of phyton programming for everybody
It's same with the previous class, which is an AMAZING COURSE WITH A GREAT INSTRUCTOR"
2018-08-23,Patarida K,5,0,The lesson is a bit too fast for me. There are so many useful libraries to use and shortcut the learning and working process. Python is awesome.
2017-02-20,Prince Y,5,0,Lecture slides were well explained and assignments were not too difficult so getting demoralized was out of the question. Thanks for everything.
2016-11-06,Juan L,5,0,"Excellent course, very well design and set up. Great professor and very effective.
To the point; focus on concepts and core practical techniques."
2021-08-03,Sahil A,5,0,"Good Course, easy for people with prior experience using APIs. Clears basics of some common terms and good demonstration of code using examples"
2021-04-04,Mina J K,5,0,Chapters 12 and 13 were really hard for me to understand. More assignments and learning materials (reading and video materials) would be great.
2020-09-19,PRATIK S G,5,0,"good course by best tutor. I really enjoyed playing with web, expression and specially JSON. But I think I need to practice more to get perfect "
2020-06-19,Arkapravo R,5,0,Enjoyed this course! The problems were brilliantly designed. Got to know a lot of new things and it has influenced me to learn more new things! 
2020-06-15,Dr. T D,5,0,This course is very well structured and excellently taught by Prof. Charles. This is one of the few Coursera courses I have thoroughly enjoyed.
2019-08-10,Ankush P,5,0,"Assignments were challenging. I had a great learning experience throughout the course! I got to know about how things happen in the background.

"
2017-08-14,Alejandra P M,5,0,Buen curso para los principiantes en programación. Además de que el contenido es sencillo y fácil de entender. El Dr. Chuck es muy buen maestro
2016-12-01,TengYuan,5,0,"This course quickly gives me an overview of how to write a web crawling program using Python, from fundamental to practice. Highly recommended!"
2021-01-04,Florence F,5,0,"Great course, and special mention to the instructor  (extremely knowledgeable) who makes the course so much more than just python programming. "
2018-11-10,Huiting Z,5,0,"Useful contents, again, I love how Charles used those metaphors to make all the systems/protocols/programming languages so easy to understand!"
2018-07-15,Gianmaria M,5,0,"As always Dr. Charles Severance is a great lecturer. The structure of the class, the material and the examples make it easy also for beginners"
2021-12-04,Karan J,5,0,Definitely the course is hard but it is worth it. Also you can complete the course only if you put a little time in reading stuff on internet
2021-03-04,Anjali D S,5,0,"This course is very helpful. Learning of this course gives you proper idea of how to scrap,parse,retrive web data using python. It's amazing."
2021-01-24,SERGIO C G,5,0,"  It was great, useful and it has a lot of support content and examples.Exactly what you need to start scraping data from scratch.Thanks a lot!  "
2020-08-11,Lui S O,5,0,"Great course just as every Dr Chuck's courses do. Clear introduction on how to connect to the web with Python, different file formats and api"
2020-05-23,Jess R,5,0,"Really good course, as the instructor kept the lessons to the foundational points and didn't go too much into crazy detail, as we're all new. "
2020-01-26,Arido R,5,0,"it has been a great experience in taking and finishing this course, especially on how Dr. Chuck give the explanation and also the assignment."
2019-04-23,Dave K,5,0,"Great class.  More challenging than the previous two courses, but worth it for the skills you gain.  Highly recommend.  Dr. Chuck is the man!"
2018-11-08,Jan v B,5,0,It's good but more examples to practise finding the right elements in json data structures with multiple lists and dictionaries would be good
2017-01-24,Michael Y,5,0,Thanks Dr.chuck has provided such great course. This is a good course to get basic skill to access web data using Python. Five star recommend 
2016-10-01,Jaap v E,5,0,"Great course. Interesting and fun. Final assignment could be a bit more difficult, imho (but that doesn't make me give me less than 5 stars)."
2015-12-22,Rodney A,5,0,The  information is presented is really easy to understand useful. I wish I could dr Chuck teach more complicated subject like algorithm !!!!
2015-12-12,Dimitris P,5,0,"That was one of the most interesting courses. It's amazing what you can do with this language, the web data you can manipulate. It's awesome."
2021-07-08,Arash B,5,0,"A​nother perfect course from Coursera. Anybody who wants to learn about json, XML and most importantly web scraping should take this course."
2020-10-25,Ruslan S,5,0,That was good but Google and Twitter started to hide the data and I'm very angry for them because of it. Thank you again Chuck and The Team!
2020-08-06,Maradana T k,5,0,"This particular course in python specialization is a bit challenging but it's really exciting.
Learnt a lot about parsing data from websites."
2019-07-09,Steve L,5,0,I enjoyed this course very much and while I didn't think I would use what was taught I was pleasantly surprised as I do have a use for API's
2018-07-26,Alisha B,5,0,"The course was a bit challenging, but as a whole it was very good. The discussion forums were a great help for me while solving assignments. 
"
2017-11-08,Onwumere O B,5,0,Very useful course in understanding how to read web data. Highly Recommened Course to take your python programming skills to the next level. 
2017-09-12,SIRAJ G,5,0,"Concepts were explained nicely. There is no deep dive though, but I think deep dive at a beginner state is detrimental for further progress."
2016-12-18,Adam N,5,0,Dr. Chuck has been a very inspirational and enjoyable teacher.  I have learned a great deal about Python and have had a great time doing it.
2021-04-21,Khurram S,5,0,"This was my first hands-on experience with web scraping, parsing, XML and JSON. It has just enough information to get me started on my own."
2020-11-11,Mehmet B O,5,0,"It was a nice course, but I try to complete as fast as possible and feel like a little overloaded. Get to much help from stack ovf and git."
2020-11-02,Carlos A O R,5,0,"The course delivers what promises: once you finish you know how to access web data using Python. Highly recommended for ""newbies"" (like me)"
2020-09-04,Gaza B,5,0,"I enjoyed the course, was also tasking. Got frustrated at some points but i eventually got through it. really a great time learning python."
2020-04-24,Aleksei E,5,0,"Everything is fine excluding the final assignment of the week 6. Nobody told how to use ""key=42"" and where to put it (spoiler: at the END)."
2020-04-11,Vaikar A A,5,0,"Coursera is the best, till now I have completed three courses on coursera. And about Using Python to Access Web Datais best thing I learned"
2020-03-24,Chien D,5,0,"Awesome course. Now I can basically understand about networking. How to crawl data from the internet, or using socket to acess data outside"
2019-10-23,Zhen Z,5,0,Great overview course to get the idea and basic operations by yourself. Good for beginners and leading to more thorough learnings later on. 
2019-04-29,Deepak K,5,0,Excellent course. The instructor is very good and explains each and every concept in a crystal clear way. I learned a lot from this course.
