review_date,reviewer,star,helpful,text
2017-08-26,Aakriti S,5,0,"  A great introduction to basic programming concepts and Python language. The instructor, Dr Chuck, is really good and explains the concepts in a manner easy to understand even for beginners. For me, personally, the bonus material was the most interesting with the expert interviews (look out for the talk with the inventor of Python). The short videos of other Coursera students meeting Dr Chuck helped me feel connected to the student community. Overall, a must-do course if you want to learn programming in Python.  "
2020-12-12,刘见微,5,0,"The coure is friendly to any person who wants to step in the python study and the teacher always make me laugh at class for his vivid metaphors which stimulates my interest in programming learning. Also, for a Chinese student who tries her first time to listen to a whole-English and professional course, it's challenging but fruitful. I will keep studying the following course after i finish my final exam. At last, thanks to the teacher and every assitant teacher for preparing such amazing class for everybody."
2019-10-30,SOURAV S,5,0,This course is an excellent course for those who know a little bit of programming and also a very good course for those who are just starting to learn programming. The instructor of the course Sir Charles Severance has explained the concepts in a very easy way and the assignments and review questions makes them more clearer. I think that if anyone is looking for a course in Python from scratch he can go with this course and further with the specialization to get all the basic and advanced concepts of Python. 
2015-12-10,Keith M,5,0,"Wonderfully composed and paced course.  Dr. Severance does a fantastic job of scaling technical descriptions from basic terminology up to the specific programming jargon.  The assignments are well detailed, explained, and the technology in the course works well.  The book is free and also a treat because it ties so nicely back into the course materials making is probably the best learning Python book available today based on what I've seen.  Thank you for continuing to support this program.  It is FANTASTIC."
2019-12-04,wivai,5,0,"this course is wonderful! It includes so many details that usually a beginner won't notice or understand why can and why can't.This course has helped me to save the time for trial mistakes and taught me to keep a good coding behaviour.After each chapter,there is one or two coding assignments. Every time, I watch the explanation video and compare my codes in my assignment. While there are some codes I don't understand very well during the course video, I'll stop and try the codes.That makes me learned a lot."
2021-02-14,Danielle D C,5,0,This course is excellent with everything being simplified and concise. It reminded me of learning the beginning stages of Pascal and how fluent you became in the language; especially when writing/constructing basic functions. Whether you have crossed paths with a programming language previously or not doesn't matter. You are able to quickly pick up the basics of Python's control flow and the short quizzes & assignments help in solidifying these concepts. Kudos to Charles Severance and the rest of the team!
2015-09-29,Suruchi F,5,0,"Great Python Course for beginners. I wish we had Coursera when I was first learning programming. I am not new to programming but I still found the course very useful to get a head-start with Python language. All credits to Charles to keep the course interesting, informative and at the same time very simple to understand. I would highly recommend this course to anyone new to programming (any language) and Python beginners.
Kudos to Prof. Charles and Coursera community for an amazing experience! 

Best, 
Suruchi
"
2021-11-10,BAVIRISHETTY V,5,0,basically im very dumb when charles sir told in the beginning u don't need any prerequisites regarding this course this course everybody then one day sir came to class with sorting hat then i thought this class will be simple and understanding now im able to answer the quiz and when it comes to assignment at first i felt very frustated but after sir had also mentioned that when u get traceback error u feel very frustated but if keep going u will enjoy thanks to charles sir love u 3000 for the explaination
2021-08-19,Mohammed S K,5,0,"I have been a trainer earlier on in my career before shifting to programming. In my career therefore I have attended many trainings and courses both classroom sessions and online lessons. I can say without a shed of doubt that this is one of the best courses I have ever attended. Dr. Severance is an outstanding trainer, the course is very well structured, explained in an extremely lucid and simple language with real life example such that even my school going kids can learn it without any support from me.
"
2020-11-23,Antons S,5,0,"I just want to suggest for Coursera about saving the notes in video. My suggestion is to save not next sentences what instructor said, but previous, becuase, obviously, you want to save what you just heard but not what you about to hear. Because you just simply dont know what you will hear, but when you just heard something you be like ""Alright, I want to save this, this was important to me"". Hope you understand. Otherwise - the course is perfect and Charles Russell Severance did fantastic job. Thank you!"
2019-11-13,Erikk S,5,0,"This is a great course. I've tried many and this is probably my favorite. I read another review about how people didn't like the first lesson of his course but I disagree full-heartedly. You cannot start coding without noting the context or at least, not be good at it. Its like the math component of coding; if you don't know certain calculus and discrete foundations, you will struggle with any type of advanced computer science foundations (AI, data science, etc). Great course, good teacher, all inclusive."
2018-05-12,Scott S,5,0,"This is definitely a course for someone who is a total beginner to Python and to coding. It was a bit too simple for me (since I have been programming in other languages for many years). But I wanted a course that would take things slowly rather than teach all the syntax of Python in a week or 2, so I am doing the 5 course specialization. Loved the instructor--he is very good at explaining coding in basic terms. This course is perfect for someone who has never coded before and wants to learn from scratch."
2015-12-07,Ashkan J,5,0,"It was the best ""getting started with python"" that I've ever seen! I always like to learn anything slowly but deeply, and this course was a nice start to learn python.
Thank you Dr Severence.
...
And about coursera, I'm from Iran and I hope coursera will add my country to its countries name for whom that want a certificate...I do not understand its word: ""learning for everybody"" how can be possible when it neglects some people!
I liked everything about this course, but I do not like this about whole coursera."
2017-10-09,Liz T,5,0,"This is the course I've been missing for the past few years as I tried to learn Python through other ""Fundamentals"" courses. Here Dr. Chuck really takes it slow and explains all the concepts. In other courses they might have 2 or 3 really basic lessons and then speed picked up to where I was lost. Not here. A couple of the assignments got a little challenging, but mentors gave hints to get me on the right path. Highly recommend for anyone new to programming or (like me) who never felt confident about it."
2022-09-08,Lokesh N,5,0,"smallest_no = None
largest_no = None
while True:
    inp = input('Enter a number: ')
    try:
        num = int(inp)
    except:
        if inp == 'done' or inp == 'Done' or inp == 'DONE' :
            break
        else:
            print('Invalid input')
            continue
    if smallest_no is None:
        smallest_no = num
        largest_no = num
    elif num < smallest_no :
        smallest_no = num
    elif num > largest_no :
        largest_no = num


print('Maximum is',largest_no)
print('Minimum is',smallest_no)
 "
2020-04-04,Adham K,5,0,"  It is a well-explained course especially for beginners. If it is your first time learning to program you will not feel like you are struggling to understand anything. And if you have some experience with programming I assure you that you will never feel bored at any point in the course.Every week of the course Dr. Chuck will explain a chapter from the book ""Python for Everybody: Exploring Data in python three"". So, I recommend you to read the chapter after watching the videos and before taking the quiz."
2020-09-06,Jomar J,5,0,This is the first MOOC I've completed since I started enrolling to various ones in 2013. Professor Severance is very easy to listen to and he makes the discussion easy to comprehend for total beginners like me. The course is not as rigorous as I expected it to be but it covered the basics of Python. This course is truly great for those who doesn't have a programming background that needs to have an appreciation of programming for their work. I will continue working on the specialization after this one. 
2017-02-27,John M B,5,0,"This was an excellent course. The title implies anyone (to include those
 with no prior programming knowledge) can do it. Thankfully, that proved
 to be true. I do consider myself tech savvy but I have never spent 
anytime learning a programming language until now. The book was nice to 
have, heck, even free for Kindle or downloadable PDF at the time I took 
the course. Dr. Chuck breaks down the book and makes it so simple and 
laid back... I look forward to the next part of his Python 
specialization!
        

"
2020-05-04,Jubayer h,5,0,"I am very glad at this course. The teacher was very interesting and friendly. He teaches us in a friendly way,in the most effective way. And in future I want to learn more from coursera. I think we are blessed to get a platform like coursera. The beat part is , it is arranging many type of courses for us. And I was sponsored by my university (BUET). After all thanks my university for offering this type of course in free. I want to give thanks for the next courses that I am going to take from coursera."
2020-05-02,Ronald H,5,0,Love the course! thank you so much for your help. Some feedback would be to have something in the corners of code written saying true statement code or false statement code if the code is faulty. I take notes by taking pictures of the example and in reviewing them I had to go back to the video to remind myself some codes presented as an example were false and faulty. Other then that I had a blast and I was always happy to take a class due to how fun and well explained everything was. Thank  you again!
2019-09-10,Chichi Z,5,0,"I love this course and it deserves reviewing because the teaching content provided by Dr Charles is easy and quick to understand so that I could figure out how to apply those reserved words for assignments after one or two times studying.  I think this course is worth the best praise and sets a good example for e-education courses. Thank you, Dr Charles, you managed to make lessons lively, active and methodical like a suspense film that always makes me desperately desire to know what is the next step. "
2018-04-01,Ryan U,5,0,"The course was excellent, I had done a small amount of programming on my own before this but never went over the computer science aspect so I'm glad we had a few intro videos lightly touching on that. (I also picked up a few additional things like try/except and the break/continue function) In the future i would like to see the answers given to the quizzes after each quiz is completed. Other then that the course was excellent and i will continue to take them. Prof. Severances videos were very helpful."
2018-03-22,Bryan V,5,0,"This was the best programming course I've taken. I have taken a few programming courses before and never finish them. This one I actually finished and actually learned a lot from it. Dr. Severance is the best professor I have ever taken a class from. He really is very thorough in what he is teaching. He explains things multiple times in multiple different ways for you to understand exactly what he is talking about. You never feel lost while taking this class, everything is so engrained into your head."
2021-01-30,SHARNALI A,5,0,I really enjoyed this course. The professor made us feel like we were really in his class in person by being very interactive throughout the course. His transition from using layman's terms at the beginning to using specialized terms was very smooth and therefore it was easy to pick up. My only suggestion would be to have videos for weekly assignments with windows as well - as there are differences between settings in windows and mac (windows user here) so it takes a bit more time for me to catch up. 
2020-08-12,Ryan S C F,5,0,"Took this course after a 20 year gap from first learning to program in college. It's a great refresher, easy to follow and explained very well by Prof Severance. One note, the course is an introduction to programming with a backdrop of Python, not an intro to Python and how it differs from other coding languages. That's probably obvious to many, but I realized this a little late. I guess I was initially searching for a more advanced course, but glad that I landed here to start on a firmer foundation."
2019-11-10,Abhijeet G,5,0,"It has been an amazing journey so far with learning Python programming. I am enjoying this learning process a lot. Also, I would like to mentioned that Charles Severance has been teaching the subject in really an interactive way where he asks to pause the video to brainstorm on certain problem and then come back to the video where he explains the solution in a step by step way. Thanks Coursera and University of Michigan for giving me this opportunity to do this course and giving me the financial aid."
2019-09-14,Hariharan S,5,0,"It was a fantastic learning experience. This is apparently my first online course on Coursera and what a way to start with Dr. Chuck's class. He was fantastic, always interesting and never boring/distracting even for a bit. The way he handled the lectures was definitely a testament to how experienced he is, in handling first-time programmers/learners of a new language/script. I am sure I would take a lot of courses in the future. Already looking forward to my next one, as I write this review. Cheers! "
2020-10-12,Syed M A B A,5,0,This course was exceptional primarily because of the instructor Dr Charles whose teaching was in detail and he helps you pick up fundamental and difficult concepts  quickly and easily. He for sure is a god gifted teacher. I will always be indebted to him for teaching me Python  and this amazing course which helped me put my knowledge to test and helped me to learn efficiently and I really enjoyed the process! :))) I hope that we become the teachers of this and other programming language like him. :)
2020-08-11,Emma S,5,0,"This is a great course for beginners! I have a background in biology, but no prior programming experience. I have been interested in learning more about the intersection of these two fields, so this course was a great starting point.  I cannot stress enough that this was a very high quality and well-designed course! The online lectures are very good and the professor is great at explaining concepts for beginners. I thoroughly enjoyed learning about this topic and completing the practice assignments. "
2020-05-13,HARIKRISHNA J P,5,0,"Absolutely amazing. I would not be surprised if people found that as an understatement. The instructor is enthusiastic and well versed in his field. He ensures that all the necessary details and knowledge required is given out to the students in the most professional and engaging manner. If you are new to programming , then look no further , for you have found the perfect place to start . I am so excited and cannot wait to progress further in this specialization course. My thanks to you Dr. Charles."
2019-07-24,Robert C,5,0,"This course is terrific for beginners.  I have never programmed anything in my life, but the instruction was great and definitely suited for someone who has never had exposure to Python (or programming, more generally speaking).  Thumbs up to Dr. Chuck for creating a terrific learning experience (great videos, web content, even a downloadable textbook).  I wanted to learn Python, and deciding which Python course to take on Coursera was difficult, but I have no regrets about enrolling in this course.
"
2018-12-01,Azmat J,5,0,"Great work done by the instructor Doctor Charles Severance, Thank You!
It is the best course of the beginners who want to start learning python, it covers basic condition, function, loops and iteration , material are very easy, teacher explained each and every topic in an easy way, easy to understand, exercise and quiz are easy to attempt all are according to the course contents. I will recommend to add more practice exercises. Overall it is the best course for the first step towards learning python.  
 "
2020-08-13,Alejandro R O,5,0,"  This course is ideal for people who has no prior programming experience. As the professor says himself, this is a course you should take before any introductory course in programming, as the professor guides you through the intuition and logic behind the core aspects of any programming language. The assignments can be challenging, but they are doable. If you want to have a first approach to programming while having no prior experience, this is a must to take. Plus, the professor is really engaging!  "
2020-06-17,Fadl I,5,0,"I would highly recommend this course to anyone who wants to learn Python from scratch. I was new to programming and this course has helped me think like a programmer. Even though I paused halfway through the course for a lengthy period, I was able to return to it and complete it successfully. I will be continuing on to do the second part of the course because the tutor has superior teaching skills. I've now started learning C programming through a weekly evening class and I'm finding it quite easy."
2019-01-17,MICHAEL D S,5,0,This course is well-explained and detailed. The sections flow from one to another without issue. The final programming assignment requires the student to put the different pieces together and is more comprehensive than previous sections. Always try to diagram / flowchart your process to help you through this course. It is enjoyable once you're able to get through it. I would highly recommend this course for aspiring Python programmers. I'm sure it's more basic for those with programming experience. 
2017-11-11,Helen S,5,0,"I am a parent with programming experience with C++ and PHP. I take this course together with my 14 years old daughter. I wish her to learn Python and I am sort of safeguard her along the way. She has no prior experience with any computer language and programming. But she is doing fine. She has picked up Python language rules and overcome minor problem by herself. The course is very beginner friendly. I am now progressing into the next course: Python Data Structure, and my daughter is still with me."
2015-12-31,OmegaNerdSupreme O,5,0,"Melhor curso de todos. Pena que possuo uma internet péssima, que não tem a capacidade de carregar os vídeos. Sendo assim, não posso ter acesso as matérias educacionais. O coursera é um site muito bom, mas é dedicado apenas à usuários com internet rápida, e não dão valor à usuários com internet deficiente, como a minha. Por isso, gostaria que novas modificações possam ser realizadas no site, tendo a capacidade de oferecer qualidade nos vídeos mesmo para usuários com poucos recursos, como a internet."
2020-07-19,Jorgeduardo D L,5,0,"  Taking this course was like hitting a fortunate reset button for me because I had already taken some programming courses at the National University of Colombia, but I didn't quite understand some details in the most basic structures. I am very happy with how I understand python now, but more importantly, I feel that there is a lot of fun in building code that I am really excited about going forward. Thanks a lot professor Chuck! , you are indeed one of those people changing the world for better :D  "
2020-07-05,"175, Z L W",5,0,"it is very very super and lovely course i got and i ubgrade my knowlege using this course thanks!!
it is simple and best for those programers . it have different practice activities and also quize out of 10 which is good to test my understanding of the course. if i give soo much aprciation to this course ,i am happy but i am not efficient in english that is why i say this comment only. anyways python is my faborite subject after this i will learn different programs using python programing. thanks!!"
2020-04-22,Nicolas P,5,0,"I think the video where the professor uses the ""cd"", ""pwd"", and ""-l ls"" commands could use some brief explanation, because explanations for arguably more obvious things are provided in the lectures, yet these new commands are suddenly used in quick succession and could catch an absolute beginner off guard. At least that's how I remember it. Maybe there was a brief explanation there. If not, it could be accomplished via a pop-up textual comment, which would minimize the need to edit course content."
2020-09-14,Kirill S,5,0,"I want to say that if you are interested in starting programming, but you are not sure what programming language you want to learn first, then you can learn basics of Python in this course. This course was recommended to me by my friend and I am glad that I took my time to complete it and it will surely help me in my future studies. The instructor is very good, his explanations are very clear. I don't think that I have encountered any problems during this course, so I am going to give it 5 stars."
2019-11-23,Dipesh P,5,0,"This course does indeed open doors of python programming for everyone. For beginners, it is outstanding and not only for its content but also for the way its been taught. Dr. Charles Severance made the learning path so much easier and fun to go with. His passion for sharing the knowledge makes him connect effectively with all the new-comers. It almost felt as if I was being personally tutored by him.
I would highly recommend this to beginners who wants to get into python programming from scratch."
2017-05-31,Edward F,5,0,"I took the Python Specialization, which included this course, so I'm going to provide the same review for each of the component courses.
I think this is an excellent course for beginning programmers. Python is a great language for someone starting out - easy to learn - with a lot of power available for more advanced projects (e.g., machine learning).
But, most of all, you have to love Dr. Serverance. I can't think of a more entertaining and enjoyable person to teach programming. Thanks, Dr. Chuck.
"
2021-06-08,Karolina L,5,0,"Words cannot express just now much I appreciate the Instructor and his Team for taking the time and effort to provide such a high-quality, fun and engaging course! This was my first programming course ever and I had many doubts and fears starting out. Thanks to the charisma and extraordinary teaching skills of Dr. Chuck, I managed not only to finish the course, but also learn so much in the process. I highly recommend this course to anyone just starting out in the field of computer programming."
2020-04-18,Ajit P,5,0,"Dear Sir, Thank you for teaching. I think we should include more exercises and peer review for actual programs (like done in second week)
The course overall was satisfactory and I think it gives us students confidence to go ahead and complete next courses. (i really needed to feel comfortable after first course since I have worked in sales, maintenance, application and product management of laboratory instruments for almost 10 years, so I don't really have a typical computer science background )"
2021-10-21,Jordy J H,5,0,"It's a very simple but easy to understand course. Chuck was a very good instructor and it's not hard to get by the basics of Python. So far, nothing wrong with it, and getting the problems solved with was not bad at all. It can get a bit challenging at times, especially in some parts with the loops and other elements but nevertheless, the course was easy to follow, and the instructor does have a lot of interesting passion to show off with Python and how to get used to the programming language."
2018-03-28,Rafael Z,5,0,"I already started with an educational book about python, it made me complete this course rather fast i think but i went over a lot of details which were not really explained in that book. So to learn the very basics this course is absolutely great. btw the book was this one and i still recommend it as well....(https://www.amazon.com/gp/product/1593277954/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=1593277954&linkCode=as2&tag=playwithpyth-20&linkId=18a80d666d24cc13bf52ff57fb72a632"
2015-11-03,Rajashree C,5,0,"This is THE best course for beginners. I love the way Dr. Chuck has taught Python programming. His lectures are very interesting and easy to understand and the entire course has been a lot of fun with all its quizzes and programming assignments. His book is as great as are his lectures. 
 I am looking forward to learning more about python through his courses. This is just the type of course that I was wanting to do for some time and I am lucky I found this through Coursera! Thank you Dr. Chuck! "
2020-05-26,Ricky A,5,0,"Learned a lot about programming in Python, the mentor Dr. Severance put the lessons in such a way that they could be understood with ease, and I could design my code with no problems. The occasional humour is cheerful and creates a very natural-atmosphere like any other college class with your favourite teacher. The class also has a very motivational atmosphere too, Dr. Severance really develops a can-do attitude among students. Really considering enrolling in the second course of this series "
2017-01-10,Sagar G,5,0,"This course laid the foundation for me in programing. I have learnt a lot from Dr. Chuck, Mentors and from my peers. Timely assistance from mentors and my peers helped me a lot in learning python. Textbook material plus classnotes provided by Dr.Chuck and his team further helps in learning. If anyone learning this course ,I recommend read textbook and class notes after watching the videos and then start with assignments. I am glad I took this course and highly recommend others to do the same. "
2020-09-15,Vasilis D,5,0,"  This course was way better than I expected. For someone that wasn't a beginner, but hadn't touched programming for almost 5 years it was a nice way to get back in touch with essential concepts even if they were in a slightly different language than the one I knew. Very good structure, even though I believe functions should appear later than iteration, but anyway very good effort, amazing teaching and very detailed tutorials. I enjoyed the quizzes and exercises as well. Keep up the good work!  "
2018-11-17,MURAMATSU,5,0,"Though I run though the book for basic knowledge about how to write python code, I still wondered what meaning each code has and how each code actually work in computer program. This course helped me to understand that point. I will continuously study next modules and want to get able to utilize python for real job. 
And also, I was impressed with system which shows text for teacher's explanation, sophisticated assignment system, and a lot of tips and tools.
Thanks a lot for meaningful course."
2017-07-01,Aron W,5,0,"  I've started three other courses on python and while none of them were bad, this one was the only one that I completed. I have a background in sql programming so syntax and operations weren't brand new, but I had always struggled diving into any more than basic data pulls. I was able to get through this course very quickly and at the end felt very comfortable that I could start solving problems in python. I'm looking forward to the rest of the courses in the Python for Everybody certificate.  "
2016-08-07,Aleksandra,5,0,"A great introduction into fundamental concepts in Python. Dr. Chuck is a perfect teacher, funny, competent and engaging. You will watch the videos in no time! Also, the electronic version of the book is free and covers every problem you can possibly come across in this course. My recommendation: install Python on your computer immediately after enrolling and track the differences between Python 2 (course version) and Python 3. For example, instead of using ""print x"", you will use ""print(x)""."
2021-06-17,Nikki T,5,0,"This is a great beginner course! I came in the course with absolutely no prior knowledge of Python at all and learned basic python from this course. Even through the video, the professor has a great sense of humour and an excellent teaching style. He breaks it down for you and explains mostly everything in detail so you aren't left in the dark. I would probably pay him my 30K tuition if I could go back in time instead of paying that to my University for my BsC which taught me nothing great. "
2019-07-08,Ajayraj S,5,0,"I'm very much thankful of Coursera and University of Michigan to let me opt this wonderful course. I highly recommend this course to each and every person wants to start learning programming. Because as python is best language to begin with, this course is best for begin learning python. Instructor Dr. Chuck ws the best mentor for me, he explains each and everything very nicely that everybody could understand. I'm so glad that I completed this course or had a chance to complete this course."
2018-05-25,Aniruddha C,5,0,"  This has to be one of the best beginner course of Python on the internet! The instructions given by Charles Severance  were clear and concise. The videos never felt boring as each video prompted me to try different things in python to solve the problems shown in them. If given enough dedication and focus, one can complete this course within 2 weeks! I sincerely thank the Instructor, University of Michigan and Coursera for making it possible for foreign students to receive quality education. "
2021-10-10,Jeison D C F,5,0,"This course was really practical and entertained, gives you a lot of learning material, it is dynamic, with a good grading tool that lets you play with it, learn from it, a few basic quizzes, and really good explanation videos. I had a little previous experience programming, so it was natural and effortless, but still has a really good entry level explanations, not just tech you how to write python, it teach you how to think in programming logic, how to create algorithms and how all works."
2020-10-09,AASHISH K,5,0,"  This course is an excellent introduction to the Python programming language. Not only is this an introductory course, but it teaches you almost all the basics that will help you start with simple programming problems with Python. The instructor really understands the way how students should be introduced to new concepts of Python. I loved going through this course and learning Python. With all the practice assignments and quizzes, I felt very comfortable because I understood what I learnt.  "
2020-07-12,Nguyen T A T,5,0,"Before entering this course, I was scared because I failed my python course last semester, because the teacher sucks, so I got insecure about enrolling. But Dr. Chuck inspired me a great deal since the beginning, and his teaching method is really the best I've seen in my life because I came from a developing country where teachers are ... disappointing and it's sad, I don't hate it I just feel sad about it. Overall, amazing course, though only basics, fantastic teacher! Thank you Coursera."
2020-03-31,Harsh V,5,0,"The instructor is very enthusiastic and you will never get bored, teaching is very good, even if you are new to programming you will not stuck in this course. For me I have basic knowledge of python prior to this course and took this course for further courses ahed and to get Certificate, but i would say even I knew everything in this course I was not bored at all but yeah I skipped some parts in it. Overall I would say go for it, it's a good course for python and explanation is very good. "
2020-02-21,Omkar D H,5,0,"
Very helpful,

Learned all the fundamentals of python programming.

totally satisfied with the course content and it also helped me extremely by clearing all my doubts, as well as course got a clear perspective,
to how to use python is a practical point of view.
Also got historical knowledge about the evolution of python and about it's creators.
thank you to prof. Severance


for everything
He is an great teacher and understands the way of delivering the knowledge to the beginners.
Keep it up. 
        

"
2017-03-03,Dirk C,5,0,"I loved every minute, thank you. 
For me the fact that I could download the videos, watch them without Internet connectivity, complete the Quizzes and assignments on-line made this course stand out above others.
The content started from knowing nothing to more advanced at a slow pace in order for all to follow, this is great.  
Paying monthly $49 made the specialization course affordable for me living in South Africa.
I thank you for the a great course, looking forward in completing the rest. "
2018-11-12,RH,5,0,"Very nicely designed starter for Python learners! I'm in finance and only got little programming background in Matlab and VBA, and this course helps me to know the basic structure of this programming language. Professor Chuck not only knows programming, but also knows how to teach the methodologies clearly to ordinary people. This Getting Started with Python gives me the confidence to deal with the future Python questions and I will continue with the next courses. Thank you, Dr. Chuck!"
2018-05-31,Ella W,5,0,"Honestly, this course is great for beginners. The instruction is explicit and clear and very structured. The textbook is very useful to understand the basics of programming language. I also like the assessment combining quizzes and hands-on exercise to get familiar with the coding process. Plus, the bonus part enhanced the connected learning and informal learning practice, and also increases the instructor presence. The pace is just right and the workload is perfect. Love this course!! "
2018-02-11,Eleanor S,5,0,"What a fantastic course! Every element is explained from the perspective of the way python processes the code, so you get a solid set of 'first principles' to work with. 
The videos use excellent simple examples, which are then extended as the topics become more complex, so you get the sense of really building from the ground up.  Chuck Severance is clearly a pedagogical master. How lucky we are to have access to his teaching from all over the world (Australia specifically, in my case)! 
"
2017-01-11,Mike F,5,0,"This is a fantastic course that takes people from a whole spectrum of experience, at their own pace, from introduction to computing and programming through to writing basic Python programmes.  I believe that I could work with my 9 year old daughter to get through this course.  If you have never programmed before, you will be amazed by what you will achieve on this course through the lectures, self study reading and community support.  YOU CAN DO IT!!  I'm enrolling for the next module!"
2021-06-27,sharon h,5,0,I am an adult learner in my 50s. Computers started to come into mainstream when I was in hight school. I took this class through another university online and it was horrible. I really appreciated Dr. Chuck's teaching style and presentations. The use of the flow charts really clarified what/how the program processed the data input/output. I never thought I would be able to understand programming. But now my teenagers are asking me for help. Thank you so much for putting this together.
2020-07-05,Apoorvah,5,0,"As a consequence of lockdown, I wanted to learn the basics of coding and programming. 
This is an amazing course, I understood everything from scratch and genuinely enjoyed doing it. 
Not only that, but I can also practically apply this knowledge in financial analysis. I have a long way to go as a programmer but I surely love what I studied and can apply it to my work as well. The teaching style of the professor is also commendable. It seems personal even though these are video lectures"
2020-05-09,WANG X,5,0,"I love this course very much. Before I started this course, I thought Python was difficult to learn because I knew nothing about programming, but the teacher made it easy and interesting to understand. I am thankful for Professor Charles for his contribution to the course. This course totally inspires me and makes me want to explore more on python and programming. It's so awesome. I highly recommend this course to anyone who is a beginner of Python or programming to learn this course."
2021-04-29,Ayushi K,5,0,"Course was easy to understand, engaging and interesting . I really liked the way of teaching.

I really enjoyed learning through this course ang got to know many knew things. 

This is a great course. The teacher not only knows his material, but has a lot of experience 

working with first time programmers and so knows what errors they are likely to make and what 

questions they are likely to ask and addresses them all. He is fun to listen and He was interesting and even funny at times."
2020-04-16,Andres F G M,5,0,"Getting started with Python is a friendly and well-structured way to start learning python language. I think this course is very helpful for people that have no notions in python or even in programming language. Maybe, I could give a biased review knowing my knowledge in computer programming since few years ago, But, still it was very good to refresh concepts and start learn another language. In addition, Pf. Severance  has a really good pedagogy to give virtual courses. Recommended!"
2020-10-18,Jean-Pierre F,5,0,"That is a very nice and well structured course. It's very clear and simplified. I really liked it. I just have one point to clarify and it's that I couldn't see the goal of what I was learning, but once I began the second course and especially the 7th chapter I noticed that I can't be done otherwise and that is the basics we need to do useful exercises and tasks like the ones we are doing now.

Thank you very much Dr. Charles Russell and much appreciation to the University of Michigan"
2020-05-24,Micheal A S,5,0,"This course was nothing short of phenomenal. If you have not been in a classroom setting for a while, or if you have never committed to online education before, don't worry! This is absolutely the class for you if you are considering embarking on your journey of learning how to code Python. Good luck to all that attend this class. I would also like to thank the University of Michigan and Dr. Charles Russell Severance for an amazing experience and a quality education from this class."
2020-05-09,MD H H A,5,0,"
This is the first course I have taken in Coursera and I want to say only
 one thing about this course that ""You don't have to know any 
programming language and you don't require any kinda skills to start 
this course even though you don't require any kinda knowledge in terms 
of this sector. You can start from zero levels which are going to lead 
you a not the infinity level but a level where you can know python, 
where you can be a programmer on python "" SO just enroll the course.


"
2021-11-27,Anthony R,5,0,"This course was great and I'm usually very critical of Coursera courses! I finished the class in 3 days with no prior python experience; however, understanding that it's better to take the foundational steps slow, I went back and read a different python textbook for a couple days and then rewatched this whole course at 1.25x speed and redid all of the assignments. Programming has been fun and it's exciting to solve these problems on our own. Looking forward to the challenges ahead!"
2020-05-11,SHITAL P,5,0,"Dr Chuck is amazing. I loved his teaching style. Before this also I tried programming but learning was never so easy and interesting. The course content is awesome. I am from mechanical background, did not have any programming background but still i never felt any difficulty while during assignments or understanding the lecture. The syllabus, Quiz and assignments are planned very well. Thank you Coursera and Dr Chuck. I would like to continue learning python with coursera/Dr.Chuck."
2022-08-22,David C,5,0,"The information was presented in a way that made it easily understandable. I was able to complete all assignments with just the right amount of difficulty. It wasn't so easy as to be pointless, but not so difficult that I was unable to progress without getting help or giving up. Each assignment seemed to build off of the previous ones in a way that reaffirmed what I had already been taught, which is something I enjoy when learning processes that eventually become very complicated."
2021-01-17,Brittany B,5,0,Before this course python was just another language I did not know.  Now I know the very basis concepts and how to use them.  I can right simple code and run it .  The best thing is you do not need to be a math wiz or a computer nerd to get this course.  I did watch most videos more then once as I am a slow learning but in less then a month finished with flying colors and can't wait to start the next course. If you know python or the basics of python this is not the course of you. 
2021-01-12,LALIT B,5,0,"I am a student of computer science engineering and i needed to learn the Python programming language as the colleges were closed due to covid-19. It was a great opportunity for me to level up my skills.
The instructor was very friendly and fun and he taught the things in very simplified manner and the course also provided good material for studying. The course also included the interview series to get motivated. Overall the course was very good and is recommended for the beginners. "
2020-06-10,Nitin A,5,0,"  This course helps a non programmer understand the basic ideas of programming using python. It is extremely easy and is probably the first step for anyone into programming. Apart from explaining the concepts in an easy to understand manner, the exercises also help confirm that understanding with an auto-grade feature. The course also has some really interesting Bonus chapters which gives you a background on how it all started as well as interviewing some really interesting techies!  "
2016-02-07,Jeff N,5,0,"
Outstanding Course for a newby. All about programming. Lectures and problems are clear and relate directly to the subject not related topics like statistics and other disciplines which add nothing to the Python and Python programming focus. Dr. Severance has built a great specialization here. Problems can be challenging but doable within the time frame represented by the course description (give or take a couple hours on some of the more challenging ones. I've learned alot! Thanks"
2020-07-21,Jeryl Y S,5,0,"4.5/5.0. Thank you for this! Charles is a great instructor, the explanations were great. I took another python introductory course prior to this and this really built on that foundation. Recommend this to anyone who wants to start their path into python. I'm personally taking the Python specialisation from UoM and I'm so excited to begin on the 2nd course! Would have given a full 5/5 if the course materials were provided to be downloaded so we could reference it whenever we want. "
2020-04-25,Paul S,5,0,"Great course, got me excited about learning more. The instructor, Dr. Severance, is easy to follow, entertaining, and has a knack for explaining concepts simply.  It can seem to be going a little slow but I think that's intentional to force the student to really absorb the concepts. More assignments would be helpful and some multi-unit assignments that help the student put several concepts together would be great. This feels like a topic that you only really get through practice."
