review_date,reviewer,star,helpful,text
2022-09-02 00:00:00,Nomi S J,5.0,0.0,Really a Piece of Art... Very good Understanding with Examples.... Just in Most of the Video(s) Audio was a Nightmare... Maybe the recording of any online session. Other than that gained Knowledge.... Excellent
2021-04-20 00:00:00,Ricardo C,5.0,0.0,It is a very interesting course that allows to know the basic notions about cyber attacks and it is very exciting the world of ethical hacking and how to help companies to safeguard the assets of the company.
2020-08-26 00:00:00,Kelvin k,5.0,0.0,"With the skills acquired I can protect my sensitive data, personally identifiable information , intellectual property as well as governmental and industry information systems from theft and damage attempted ."
2022-01-15 00:00:00,Salman N,5.0,0.0,This is the best and easy to understand for anyone who is looking for the insight of cyber security environment and the applications and procedures being used by the top tech organizations across the world.
2021-08-21 00:00:00,saif j,5.0,0.0,Pso much information for a beginner like much. Had to watch other videos and resources to get better understanding. Now i feel quite confident that I can study the next program involved. Thanks you so much.
2022-05-21 00:00:00,jorge C,5.0,0.0,In this course I learned many things where the platform provided me with many tools and educational materials and I am also grateful for providing knowledge to people like me who can apply it in our lives.
2022-02-22 00:00:00,Ahsan M,5.0,0.0,For an introduction it is a very comprehensive course and would definetly recommand it for some who would like to brush the basics of cybersecurity or someone who wants to enter the cybersecurity world.!!!
2021-03-07 00:00:00,Vinay K,5.0,0.0,a good course have a lot of information to have some basic understanding of how things work in the field of cyber security .I recommend to take this course for people who wants to land in cyber security ..
2020-09-27 00:00:00,Jay L,5.0,0.0,Very great learning experience...... It was with financial aid and I really loved this. Thank you coursera for providing such quality education and thank you IBM for sharing great great skilled knowledge.
2019-11-08 00:00:00,Robert G,5.0,0.0,"Excellent course, content is suitable for anyone interested in Cybersecurity.  Provides high-level and detailed content on origin of industry, government, cyber players, methodologies, tools and language."
2022-02-02 00:00:00,Hiroshi,5.0,0.0,"I like this course, updated and timely! They will also let you access  different websites through links to enrich your knowledge. Just one point to improve, recording/audio,  but understandable over all."
2022-09-26 00:00:00,Ronabel A,5.0,0.0,"L​earned a lot about the fundamentals of Cybersecurity through this 4 week learning course by IBM.
 Im now more aware of what should I consider first before proposing a web based platforms /IT solutions. "
2021-09-13 00:00:00,Taher A,5.0,0.0,Really informative course for the beginners getting started into Cyber Security. The course is well structed with the relevant topic links from where more knowledge can be consumed regarding the topics 
2021-01-14 00:00:00,James M B,5.0,0.0,"Great general overview into cybersecurity tools and cyber attacks. Great content and guidance. Constructive feedback, noticed many typographical errors through out the course which has to be rectified.  "
2020-07-24 00:00:00,Ing. K G,5.0,0.0,"La información y recursos del curso son actualizados y aplicables en un entorno real laboral, aprendí conceptos nuevos, aclaré algunos con los que ya contaba y reforcé otros, espero seguir aprendiendo."
2020-06-10 00:00:00,Samario K,5.0,0.0,"Great course that gave me a basic understanding to cybersecurity issues, the methods used to security data and the tools used to ensure the confidentiality, integrity and availability of communication."
2021-08-19 00:00:00,Yerlan Y,5.0,0.0,"Thank you for this course, I took more helpfull information for cybersecurity attack and crime also type of firewall, penetration test, method of cryptography like asymmetric, symmetric, hash and etc."
2021-06-19 00:00:00,Junaid,5.0,0.0,"I Thanks Coursera ,IBM and its team to provide us such a grade knowledge to help the world for protecting, analyzing ,recovering from the cyber attacks and other
once again thanks Coursera and IBM Team"
2019-12-27 00:00:00,Anna U,5.0,0.0,"I like this course a lot, especially a more complicated test system than in other courses. Like other IBM courses, this course is very informative, simply explained, and useful. Definitely recommend. "
2021-09-12 00:00:00,Mubashir-Ul-Hassan,5.0,0.0,G​reat course for beginners but it is better if you start that course with some know how regarding to field then it will be really helpful for you to understand what they are trying to say or taught  
2021-07-01 00:00:00,Nisar A,5.0,0.0,Excellent course at beginning level about introduction of Cybersecurity tools and  Cyber attacks. The information explore in the course will be most beneficial for higher level course in this field
2020-09-26 00:00:00,Anwar J M A K,5.0,0.0,"Very Good Experience from IBM powered by Coursera. I learn some new thing and wondering about the Technology in today's world. Thanks to IBM and Coursera.

Kind Regards,
Anwar Jamal
Future IBM Employee"
2022-03-14 00:00:00,Ahmed A (,5.0,0.0,"Amazing.. Though I wouldn't say it doesn't require any previous knowledge.. it still requires some basic knowledge about networks and protocols (which I didn't have), However.. I really enjoyed it"
2021-06-19 00:00:00,NEHA J,5.0,0.0,"I have got a knowledge how CIA Triads work, know more about the malware and ransomwares,  cryptography and cyber security compliance. And also get a right knowledge in the cyber security field."
2021-02-11 00:00:00,Tanair G,5.0,0.0,"I've learned a lot! Plenty of information to retain. I love the challenge, I look forward to furthering my education in Cyber Security to not only better myself, but the cyber world! Thank you!"
2020-09-16 00:00:00,Sanidhya N,5.0,0.0,The course is good especially the resources provided by IBM. It has not only given a good foundational knowledge of the stream but also developed an interest in knowing further about the field.
2020-09-04 00:00:00,DANIEL S,5.0,0.0,"Excelente curso de introduçao teórica para aqueles que querem entrar no mundo da cybersegurança.
Excellent theoretical introduction course for those who want to enter the world of cybersecurity.
"
2022-05-21 00:00:00,CHIZARAM R  N,5.0,0.0,Thank You so much IBM for this learning experience. It was indeed detailed capturing every part necessary to the point where understanding is reached. I can't wait to begin the next course...
2022-02-21 00:00:00,Stefanie S,5.0,0.0,"I got something out of it and enjoyed it and want to pursue this field further but am poor and in a Catch 22 - no job, no money.  One of the instructors was extremely difficult to understand."
2021-10-04 00:00:00,yaju s,5.0,0.0,The course lays a strong foundation for the understanding of fundamental issues in Cybersecurity and the threat landscape. Highly recommended for anyone in the cyber jungle of wild wild west!
2021-07-30 00:00:00,Hepinkumar A,5.0,0.0,An Exceptional Course For Me .. I was very noob to learn this but after completing it I felt satisfaction and lot to know new things Thank You IBM and COURSERA always grateful to you both...
2021-07-12 00:00:00,Prashant R S,5.0,0.0,"its an great course, but English is little fast in some points in the course in perspective to indian listener in my opinion but by modulating speed of video anyone can easily understand....    "
2022-07-07 00:00:00,Prateek G,5.0,0.0,E​XCELLENT FLOW OF THE COURSE. EASILY LEARNING VIDEOS. GREAT MENTORS GIVING KNOWLEDGE ABOUT ACTUAL CONDITION OF THE INDUSTRY AND THINGS THAT ARE EQUALLY IMPORTANT TO ENTER INTO AN INDUSTRY.
2021-06-07 00:00:00,Alberto R,5.0,0.0,Overall satisfied with the information provided in the cybersecurity field. There are some technical issues that can be fixed but they are not detrimental to the understanding of the topic.
2020-07-05 00:00:00,Vincent B,5.0,0.0,Enjoyable informative introduction to Cybersecurity. Not an overwhelming amount of information that motivates the individual to continue in the attempt to earn the full Analyst certificate.
2020-05-19 00:00:00,Terrence J,5.0,0.0,I knew about as much as new born child when it came to Cyber Security. The style of learning definitely suited my needs and I walked away from this course with an ample amount of knowledge. 
2021-07-03 00:00:00,Iftikhar A,5.0,0.0,"an exceptional course to cybersecurity world
all the video's and reading lectures were delivered in a professional way
appreciated in real.
looking forward for an other step
thanx all the team  "
2021-01-22 00:00:00,Verdelle K,5.0,0.0,"For a beginner, I learned a lot. 
It would be very useful if the PDF's used in the video lessons were available to download or access as the videos were not always clear enough to decipher."
2022-01-12 00:00:00,Md i,5.0,0.0,One of the best and indispensable contents available on the Compressive yet simple course for any one interested in Cyber Security either for career growth or for Personal Info Security.  
2021-01-22 00:00:00,Jonathan S d M,5.0,0.0,Otimo conteudo! Com os testes de aprendizado totalmente direcionados aos assuntos conteporaneos. REcomendo fortemente para quem está se qualificando na area de segurança da informação.
2020-12-02 00:00:00,Hervé M,5.0,0.0,"Excellent introduction to the basics of safety this gives a different vision in development, I hope to have the chance to complete the entire course until certification. Thank you IBM"
2021-01-07 00:00:00,Lionel T,5.0,0.0,"Well balanced lectures giving a nice overview of practical domains and techniques. Lectures' s sound is sometime very poor and automated translation not relevant, so keep focused ;-)"
2020-07-10 00:00:00,Erwin N,5.0,0.0,Great introductory course for any beginner with no knowledge about Cyber Security.  I learned a lot from this course.  Kudos to the instructors of this course.  Job excellently done!
2021-07-10 00:00:00,Adem D,5.0,0.0,I was a very informative training. I had hard time to understand some of the instructor but cybersecurity had many people from different background. I think I will get used to it :)
2020-10-07 00:00:00,VICTORIA D M,5.0,0.0,THIS COURSE WAS VERY EASY TO LEARN AND COMPREHEND. GIVES A VERY DETAILING AND INDEPT  VIEW TO CYBER SECURITY ATTACKS AND GIVES STUDENT GOOD CHANCE TO BECOME A CYBER SECURITY EXPERT.
2021-06-04 00:00:00,Darshan S,5.0,0.0,"This course gave me more than I expected ,specially about digital forensic and tools. It is really a good  pick to dive deep in theory, framework , knowledge about tools and IBM X."
2021-03-26 00:00:00,Eric A,5.0,0.0,Extremely thorough and informative introduction to the world of Cybersecurity. Looking forward to continuing my education and expanding my knowledge and skillset within this field!
2022-02-10 00:00:00,Selthanglien T,5.0,0.0,"Coursera is the best place to build your career.  It give you a good apportunity to learn, equiped and explore yourself in different filed of education escpecially in technology."
2021-03-13 00:00:00,Ndukwe O E,5.0,0.0,This course will walk you through all the necessary skills needed in the cybersecurity profession. I strongly recommend it for those who wish to pursue a career in cybersecurity.
2022-03-24 00:00:00,Sasha T,5.0,0.0,This was a great refresher course for me. I minored in Cybercrime in college and would like to refresh and expand my knowledge. Thank you! And I look forward to the next course.
2022-05-29 00:00:00,Deleted A,5.0,0.0,It is very useful for biggner who want information about Cybersecurity area and not start learning now. This course provide you basic theorotical knowledge about Cybersecurity.
2021-09-17 00:00:00,Gibson M M,5.0,0.0,Its good to learn and explore in the field of security . I have learnt a lot of new things i did not understand. Thank you for bringing the course for us to open up our minds .
2021-03-28 00:00:00,Abhigyan,5.0,0.0,"This course helps in developing a deep understanding of cybersecurity concepts and cyber attacks. 
A must have course for anyone who wants to start learning about cybersecurity. "
2020-08-31 00:00:00,IamSRayhan,5.0,0.0,I am very much happy that I achieved this certificate and learned so many methods of cybersecurity and cryptography. I hope this will take to the next level in my IT  carrier. 
2020-08-27 00:00:00,Maxie R V F R,5.0,0.0,A very smooth introduction to the world of Cybersecurity. The novel way it is delivered has increased my desire for learning more. Thank you Coursera and IBM for the course !!
2020-08-22 00:00:00,Gerald K,5.0,0.0,The material is  very practical and easy to grasp. The instructors are very engaging and make it more interesting to learn. I can not wait to further my studies in this field. 
2020-09-05 00:00:00,Ishaan P,5.0,0.0,Much Recommended! I learned a lot of things about the things that go into Cyber Security and got to know about various different things required for getting into this stream.
2020-06-14 00:00:00,adedeji,5.0,0.0,This introductory course to cyber security tools and cyber attacks is top notch. I have indeed understood certain concepts better despite my numerous years of cyber security.
2022-08-13 00:00:00,Ali M T,5.0,0.0,I learned many important key points about cybersecurity and many useful resources . I also learned about many tools that can be used to help me in the future. thanks a lot!
2020-08-11 00:00:00,Benjamin P,5.0,0.0,Excellent course; I've truly learned a lot of information that will definitely better prepare me on my journey that I hope will end up leading to a career in cybersecurity.
2020-08-05 00:00:00,Rohit K R S,5.0,0.0,I have gained a lot of good information from this course thanks to IBM for this and would like to continue in the course further and even willing to take a job role in IBM.
2020-12-17 00:00:00,Eric D,5.0,0.0,"This is a great course by all standard, the only fall short is the audio of some of the tutors, very poor and I think more work can be done on it to improve it hearability"
2022-05-24 00:00:00,Santy A M,5.0,0.0,I​ enjoyed each week as it had unfloded all my concerns and doubts in the cyberworld. However would want to study more in details. The course materials were very helpful. 
2020-07-19 00:00:00,Ahmet Z A,5.0,0.0,It was an amazing course I've learned a lot of things about CyberSecurity such as finding vulnerabilities and defending against attempting to hacking and many things too.
2021-04-14 00:00:00,silas b,5.0,0.0,"The course is so enriching.  It has given me insight into Cybersecurity tools and cyber attacks. Meanwhile, I am looking forward to a new module with new things to learn"
2020-09-17 00:00:00,Maryam A,5.0,0.0,"It was integrated and light course that I will recommend for sure, it added a lot to previous information I knew. I developed my previous knowledge with a great new one."
2020-12-20 00:00:00,JAYARATHNA R (,5.0,0.0,Very Successful course to improve our intoduction to cyber security. I learned lot of things regaridng this topic and my favour about cyber security filed was increased
2020-08-26 00:00:00,James S,5.0,0.0,Great refresher of what I learned in my Master of Science In Information Technology with a concentration  in Information Security and Assurance . Covers all the basics.
2020-05-03 00:00:00,Craig L,5.0,0.0,This course provides an excellent Cybersecurity overview to provide students with a comprehensive introduction to the main concepts and considerations of Cybersecurity. 
2020-06-13 00:00:00,Syed A A,5.0,0.0,A well manner course that make me understand the basics of cyber security world and go through the concepts of penetration testing ethical hacking and some cyber tools 
2021-01-27 00:00:00,Jaibir S,5.0,0.0,"what a fantastic content full of knowledge and ideas that would take you through the journey of Critical Thinking & intelligence-Driven path !
Thanks a lot for all !:)"
2020-05-01 00:00:00,Deleted A,5.0,0.0,Se me hizo un curso que fue abordando poco a poco los conceptos y empezó de una forma muy simple incrementando gradualmente la complejidad de la información excelente
2021-08-28 00:00:00,Nasim H,5.0,0.0,"The Organization of This Course is Absolutely Wonderful. It is Pretty Much Informative and Comprehensive for the Novices/Beginners in the Domain of ""Cyber Security""."
2021-04-12 00:00:00,Leonardo L d Q,5.0,0.0,"Curso inicial excelente para aprender o básico, pois é feito de de forma um pouco aprofundada. Estou ansioso para continuar estudando os próximos cursos dessa área."
2020-11-14 00:00:00,Emmanuel A,5.0,0.0,"The course helped me to understand 
Antivirus and how it works 
Digital forensics 
Introduction to networking 
Hash
CIA TRIAD IN CYBERSECURITY 
INTRODUCTION TO PENTESTING
"
2021-12-20 00:00:00,patel s,5.0,0.0,"This course on Cybersecurity has  help me develop the knowledge  in defensive cybersecurity, application security, malware analysis, ethical hacking, and much more
"
2021-06-19 00:00:00,Seth S C W,5.0,0.0,C​lass was very informative and helped me understand many if not all of the basic concepts needed to start working into the cybersecurity and relating professions!
2022-09-07 00:00:00,José P Q,5.0,0.0,"It was a good start for me on cibersecurity, I would like to have more hands on since some topics allow it, that would benefit highly the student on the learning"
2022-08-23 00:00:00,Justin W,5.0,0.0,Great Course!  Unfortunately some of the instructors have significant difficulty speaking english and are very hard to understand. But other than that very good.
2020-10-13 00:00:00,Gregory S,5.0,0.0,"With cybersecuirty being one of the most in-demand career fields, this course allows you to familarize yourself with terms and skills needed to become job-ready!"
2020-05-20 00:00:00,Linio A S,5.0,0.0,Excelent course methodology that make it fair the balance between the content course itself and the knowledge aquired by the student. Thank you Coursera and IBM!
2022-10-06 00:00:00,Yusuf R O,5.0,0.0,"I​ really love this course and I enjoyed every bit of information that I have read so far, Thank you coursera for making this journey a successful one.#


T​hanks."
2020-10-18 00:00:00,Aditya,5.0,0.0,It was great experience with Introduction to Cybersecurity tools and cyber attacks and i really learn something new. Thank you coursera for this amazing course.
2022-09-21 00:00:00,Nethala J,5.0,0.0,Coursera is the best option to learn any skill and it also provides a certificate after completion of the course . It motivates learners and it is very useful   
2021-02-23 00:00:00,Nino B,5.0,0.0,The course was interesting and easy to understand. I understand all basic concepts needed in Cybersecurity field. Quizzes were adequate and enjoyable to write.   
2020-12-09 00:00:00,Kiana A,5.0,0.0,"I really enjoyed the course. The only issue is sometimes  the videos would have some inaudible moments. But other than that, the course was really educational."
2021-08-22 00:00:00,Rocky R,5.0,0.0,"very informative and systematic,the information presented are digestible. The practice quizzes are great because it test my current understanding of the topic"
2022-06-20 00:00:00,Kathy R,5.0,0.0,Great information and teaching style.  The thing I want to bring up is that the sound is rather tinny as though they were standing too far away from the mic.
2021-04-18 00:00:00,Socorro E A E ,5.0,0.0,"Thak you for preparing such a completec course, now i understand better how the world of cybersecurity works. I hope to be able to contribute something soon. "
2020-12-24 00:00:00,Donald G,5.0,0.0,The course has a good amount of content that is suitable to be people new to the fields. The quality of the audio in some of the videos is not great though.
2020-12-23 00:00:00,Angelo T,5.0,0.0,"I am rating this course as perfect as five, this course is so much helpful for me to nurture my knowledge about how to secure and defend your cyber network."
2020-06-25 00:00:00,Abdullah M I,5.0,0.0,"Very good and informatic course specially for the beginners and a great initiative also.
I would like to thanks entire team from lecturers to the presenters."
2022-09-26 00:00:00,MUHAMMAD H,5.0,0.0,"I​ learn the basics of cybersecurity tools attacks i really give me more light into building my cybersecurity career.
Thank you so much to the coursera team
"
2022-07-31 00:00:00,Kamaldeepkaur b,5.0,0.0,​thankyou very much for an interesting course.everything was interesting and informative.I strongly recommend to anyone getting started with cybersecurity.
2020-08-16 00:00:00,Eslam M R,5.0,0.0,"Helpful, It gives you all the needed basics to start in the cybersecurity track and to have the general knowledge to take a big step in this career. Thanks "
2020-08-03 00:00:00,Loucas P,5.0,0.0,"To the point course, can get you into speed for reputable certifications like Sec+ etc
Good videos, quizes and exams were to the point.
Excellent experience."
2022-08-18 00:00:00,Michael G N,5.0,0.0,Great content! I am new on the cybersecurity world and this course definitrly gives you the basics to have a better understanding of this big cyber world. 
2021-06-04 00:00:00,Zakaria H,5.0,0.0,t​his caurse was very detailed and very good and helpful. i have actually leant a lot will forever recommand coursera for any body close to me. thank you.
2020-12-04 00:00:00,Stergios A,5.0,0.0,An excellent Introduction to cybersecurity that helps build a broad foundation of knowledge in the field while offering detailed information in key areas. 
2020-10-20 00:00:00,Lahcen T,5.0,0.0,"Very good introduction for non-IT, well structured, and easy to follow. Highly recommended for anyone who wants to get the first picture of cybersecurity."
2021-03-29 00:00:00,Sangeeth A,5.0,0.0,Great course. Before I enroll in this course I have no idea about cybersecurity and attacks. I got a strong fundamental after this course. Thank you IBM.
2020-07-01 00:00:00,Azmaan A K,5.0,0.0,I totally loved the course  and expecting to get more learning opportunity from your side.  There were some inaudible moments but other than it was good.
2020-07-21 00:00:00,Abhilash B,5.0,0.0,This course helped make me understand a brief background in the field of cybersecurity. Thanks to the instructors and Coursera for this amazing course.
2020-06-11 00:00:00,Smit G,5.0,0.0,Overall course content is nice and informative. But some audio quality must have to improve because so many noise are hearing with the speaker's audio.
2022-09-25 00:00:00,Moses U,5.0,0.0,"A​n excllent course I learnt what cyberattacks are, different types of attacks, network security, crytography, cryptographic attacks, and lots more..."
2021-07-11 00:00:00,Silvia L,5.0,0.0,"love the self-paced learning & opportunities to improve my grades! Great content.  Overall, a great foundational course in the world of cybersecurity."
2020-12-15 00:00:00,Vyomesh S,5.0,0.0,Very good in depth explanation of technical terms and the history of cyber security.Look forwards to the other versions of the cyber security courses.
2020-08-03 00:00:00,Hira A,5.0,0.0,I think this is the best course for the beginners to learn. They almost explained everything in detail. I think the beginners should take this course.
2020-06-29 00:00:00,ONGOLU V P R,5.0,0.0,"This course has given me overall view on cyber security,principles,attacks,
i recommend this course if you are entering or interested in cyber security"
2020-05-03 00:00:00,PRITAM R,5.0,0.0,"Nice to learn such vast topic with each sub topics equally important to Cyber security world.
Enjoyed a lot to go through such a detailed introduction."
2022-08-25 00:00:00,Christopher C,5.0,0.0,"The tutors were great and the exmples are easy to understand. I have just one little concern, they should make the diagrams  more visible. Thank you!"
2022-08-10 00:00:00,Mikha R,5.0,0.0,"For the critics, you can update the picture so it will looks more vividly because some it  are blurred. Thank you IBM for this occasion experiencee!!"
2020-10-17 00:00:00,Raja A I,5.0,0.0,This is so excite me as a junior to Cyber Security and I really wish to go further. It's an amazing topics and carrier to pick for my future. Thanks!
2020-06-19 00:00:00,Sarang J,5.0,0.0,It Increase the knowledge related to cyber security and help to guide the student and other peoples to take precaution while using electronic gadgets
2022-04-27 00:00:00,ADEWALE A W,5.0,0.0,It was a very good course to start with in CyberSecurity and i encourage anyone who is willing to start in cyber security to get this course. thanks
2021-11-23 00:00:00,Hangwani E M,5.0,0.0,Very informative and eye opening. It gives me a good background on what Cyber Security is all about and why certain things are done in a certain way
2020-05-25 00:00:00,Arfat A,5.0,0.0,"It's an amazing experience with this course. 
I'd learned a lot about cybersecurity tools & it's attacks. 
As a beginner all should have to try this!!"
2022-05-22 00:00:00,Sean C,5.0,0.0,"This course presented alot of  information, some of which ive never heard of but the course was very informative and kept me motivated to continue. "
2021-12-30 00:00:00,JAMES A,5.0,0.0,"This course is very accommodating well, and I recommend it to every beginner like myself who wants to get more in-depth knowledge in cybersecurity."
2021-04-13 00:00:00,vital r M,5.0,0.0,It helped me to gain some basic knowledge within cyber security field. The quizzes are definitely helpful to test your knowledge within each topic.
2021-03-10 00:00:00,George M,5.0,0.0,"Very good introduction!
There is a lot more material than what I would anticipate in an introductory course that is part of a larger specialization."
2020-06-04 00:00:00,William C,5.0,0.0,"This course helped me understand the basics. I know I can't listen to an in-depth conversation, but I can at least know what they are referring to. "
2022-09-15 00:00:00,Camilo C S,5.0,0.0,"C​urso muito bem apresentado, temas muito atuais. Apreciei muito a metodologia. A unica critica que tenho são as qualidades dos audios e legendas."
2022-05-17 00:00:00,ASSOUE M,5.0,0.0,"A very good course, really interesting for people like me who already have experience and are looking for a certificate to strengthen their resume"
2021-06-24 00:00:00,Jesus C,5.0,0.0,Introduction to Cybersecurity Tools & Cyber Attacks provides appropriate number of Cybersecurity resources and relevant information in the course.
2021-09-02 00:00:00,David C,5.0,0.0,I feel the course was informative and for a beginner it will help people . Instructors were clear and understanding I really enjoyed the course.
2022-05-29 00:00:00,Tere Y,5.0,0.0,"This course is a great learning path to understanding the overall concept of CyberSecurity Tools and Cyber Attacks. Thank you Coursera and IBM, "
2021-04-16 00:00:00,Teron E N B,5.0,0.0,Lots of useful information in this course was able to incorparate it instantly into my daily routine and develop a good sense of Cybersecurity. 
2020-12-25 00:00:00,wondwossen a,5.0,0.0,"Enjoyed every minute of the course, awesome presentation, knowledgeable approach with an excellent pace. Looking forward to the next challenge."
2022-04-29 00:00:00,Abhishek K,5.0,0.0,Basic information for beginners about cyber security is well explained. Overview of importance for security of data & information is provided. 
2020-05-16 00:00:00,DEEPAK J,5.0,0.0,IT was great studing with this course. kindly provide some hands on experience . the module delivery was great and enjoyed learnig this course
2022-01-04 00:00:00,Sandeep G,5.0,0.0,In certai lectures the audio volume is low or it lacks calrity. Hence if this could be improved it would be of great help to the participants
2021-05-15 00:00:00,ANIKET M,5.0,0.0,Detailed explanation of every topics which are required for Cyber Security and cyber attacks. Its one of the best course I found in Coursera.
2020-07-17 00:00:00,Nicholas A T ,5.0,0.0,"A very detailed intro course to cybersecurity methodologies, policies, procedures, cyber attacks, cyber crime, penetration testing, and more."
2020-04-15 00:00:00,Alex C,5.0,0.0,A very interesting and useful course to learn. The knowledge is applicable in every way as the world is becoming more digitalized everywhere.
2020-04-13 00:00:00,KULKARNI S R,5.0,0.0,It is my pleasure to learn this course. I learned very important concepts of the Cyber security and looking forward to learn more. Thank you.
2021-08-27 00:00:00,Akshay D,5.0,0.0,This course is really awesome you can learn lot of thing. The certificate of this course is really helpful for applying jobs and interviews.
2022-07-25 00:00:00,ganivada h,5.0,0.0,Iam learnt good things and i get knowledge on cyber security . iam very happy to share my feelings to. thank you to given this oppertunity. 
2020-04-08 00:00:00,dantas2803,5.0,0.0,"Curso muito bem explicado.
So acho que deveria ter mais opcões de traduções  para as pessoas que não  tem um conhecimento de outras linguas."
2020-02-26 00:00:00,Nishchay v,5.0,0.0,"Best introductory Course, the Best course for beginners who are interested in cybersecurity. 
Thank you Coursera for such a wonderful course"
2022-02-27 00:00:00,Olivia G A L,5.0,0.0,T​his course is very useful for beginners because all the information is easy to understand and interesting! Thank you Coursera and IBM <3
2020-11-27 00:00:00,Rohit C,5.0,0.0,Perfect Course with the right amount of knowledge and resources for anyone who wants to start the journey in the field of cybersecurity !!
2020-07-13 00:00:00,BOLLA G K R ,5.0,0.0,GOOD CERTIFICATION TO DO AS A BEGINNER TO CYBER SECURITY NOT ONLY BEGINNER IT IS REQUIRED FOR ANY ONE WHO WANT A CARRIER IN CYBER SECURITY
2020-07-08 00:00:00,Mohammed F B F,5.0,0.0,The course was very enlightening for me. Thank you to both IBM and Coursera for offering this course through the Coursera Learning Portal.
2020-06-17 00:00:00,DIVYAM S,5.0,0.0,It is Amazing and knowledgeable for me.It improve my knowledge in cyber security and make me inspire to know more about it and work on it.
2021-10-03 00:00:00,Suk Y,5.0,0.0,"I'm not in a position to complain, but the audio quality is bad and there is a quite a lot of duplicate information throughout the course"
2020-07-30 00:00:00,Philip A,5.0,0.0,It is structured in such a way that a novice or a beginner can grasp the concepts of Cybersecurity to gain solid foundation in the field. 
2021-01-26 00:00:00,Sohaib B,5.0,0.0,"Frameworks are a bit too dragged, boring and hard to ctatch up to pass the weekly test for week 3. Rest all is great and really helpful"
2022-05-16 00:00:00,David B G I,5.0,0.0,Terrific introductory Course with a good overview of topics. Positions you well for the subsequent courses in the Certification track.
2021-11-30 00:00:00,Phan T H H,5.0,0.0,Thank IBM experts for sharing very good and useful information. This course helped me fill in the gaps in my cybersecurity knowledges.
2020-10-22 00:00:00,Yonas A A,5.0,0.0,Introduction to Cybersecurity Tools & Cyber Attacks was a very interesting course and I would recommend this course to others like me.
2020-09-27 00:00:00,Rawan A,5.0,0.0,This course provided me with useful resources and tools that will help me with my current studies and for future career opportunities. 
2020-09-03 00:00:00,Ahmed M A,5.0,0.0,"very useful course , its make you more aware and understanding 
about cyber security domain and its current concerns . Thanks TO IBM  ."
2020-06-20 00:00:00,chaitanya a,5.0,0.0,This was a very descriptive course about cyber security and how to manage and learn things to safe guard yourself from the cyberworld.
2022-09-06 00:00:00,Mohammad F,5.0,0.0,"its very very helpfull course about cyber security i suggested that learn that course this a very very powerfull course 
thanks to IBM "
2022-05-23 00:00:00,NANDHAKUMAR A,5.0,0.0,It gives the insite of different Cybersecurity tools and Cyber attacks. This knowledge will explore further things in Cyber Security.
2020-10-12 00:00:00,Lord K,5.0,0.0,Very thoughtful course and wish the learning materials are been sent to me afterwards. Very thankful to my facilitators. I appreciate
2020-08-09 00:00:00,Angela F,5.0,0.0,Amazing introduction to Cybersecurity Tools & Cyber Attacks. I have learnt so much and I am looking forward to continuing my journey! 
2020-07-25 00:00:00,Raju m,5.0,0.0,Sir my course certificate name is rung problem.please sir my real name aminur islam mondal.i see certificate name aminur islam mondal
2020-05-28 00:00:00,Prashanth k S,5.0,0.0,"The audio stream is breaking, might be buffering due to low bandwidth on my network. But apart from that, enjoyed this course a lot.."
2020-05-21 00:00:00,Arvind K,5.0,0.0,I think this subject is very usefull for modern life.Because it give us knowledge for secure the data from external users or hackers.
2021-01-11 00:00:00,Murtaza D,5.0,0.0,The course was good but I would ask coursera to check the audio recordings. One of the instructors audio recordings were pretty bad.
2020-07-28 00:00:00,Hamza,5.0,0.0,This Course would you help you about basic & key information about Cyber world. If you take this course hopefully you enjoyed a lot. 
2020-08-01 00:00:00,John M,5.0,0.0,"I enjoyed the course and learned more than I knew before starting it.
Nice badge and certificate to go into my collection.
Thank you!"
2022-09-13 00:00:00,Folasade j A,5.0,0.0,"I​ really enjoyed the courses, and i've learnt so many infomations about Cybersecurity. i will be so glad and ready to learn more."
2022-04-19 00:00:00,Verónica  V A,5.0,0.0,"He aprendido mucho sobre el tipo de hacker que hay, tipos de contraseñas, maneras de realizar una prieba de penetracion un pentes."
2021-07-31 00:00:00,sean j,5.0,0.0,The course was excellent.  I couldn't have asked for a better group of individuals to introduce me to the world of cyber security.
2020-12-24 00:00:00,SHAKIL A,5.0,0.0,  Overall  helped  to be more confident in my the course me basic knowledge. This course is very helpful for me & i learning easily.
2020-07-06 00:00:00,Efe E,5.0,0.0,"It was a pleasant feeling to complete this course. Now, I can easily say that I am familiar with the basis of cybersecurity terms."
2020-05-15 00:00:00,Fady M,5.0,0.0,Awesome course indeed and looking forward to moving onto the other remaining 3x courses to complete the full speciliazation track.
2020-04-25 00:00:00,Vismay P,5.0,0.0,It is very nice course if you dont know about the cyber security fundamental and it will provide valuable info. Enjoy the course.   
2021-06-13 00:00:00,Leonardo A M,5.0,0.0,Es muy importante el contenido compartido y su aplicación en la vida moderna. Agradezco el conocimiento adquirido gracias a Uds.
2020-11-22 00:00:00,roland g,5.0,0.0,"IT was a great course to learn the basics of cybersecurity for a newbie, and to review the concept i know as an advanced student"
2020-11-08 00:00:00,KEVIN M M,5.0,0.0,"muy interesante y completo el curso, es mi primer curso en ciber seguridad y me pareció excelente las explicaciones y los vídeos "
